@relation 80dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}

@data
53.878682,35.687437,79.277013,40.84391,72.372907,65.11393,81.110147,50.939437,85.056806,78.476796,53.788888,45.7741,76.917514,55.274178,86.791753,88.632794,56.690048,57.67245,69.409439,105.471562,34.035803,70.519703,67.090213,63.968141,77.173337,88.685111,90.737457,109.729003,110.625462,115.666172,35.426342,41.578819,79.686483,93.878353,77.431274,74.666002,79.710417,87.47867,96.92071,90.376745,59.148993,75.88498,58.96382,59.328071,100.975119,91.305619,117.017213,88.871144,109.900114,134.496351,32.308431,60.82576,54.825937,74.149561,62.38178,64.649079,84.285398,69.247581,86.681924,71.548869,76.265339,30.75654,61.655308,52.102158,56.670538,88.160745,62.443692,94.72678,51.091396,96.264584,30.242987,73.880048,89.41676,78.497134,92.336815,95.146025,84.04521,125.553623,129.893682,103.310872,1,1,2,2,1,2,1,1
53.697221,37.294798,78.546491,40.054812,71.756183,64.181737,82.298401,49.685788,84.944432,77.465501,51.831726,43.979193,76.648745,55.732172,87.184596,90.531963,55.968956,56.692074,67.364581,105.346443,32.17006,69.924469,66.959483,63.545239,76.067921,89.659655,91.713357,109.817254,110.361432,116.343209,37.284642,42.503364,82.888456,94.853807,78.287964,76.369952,81.490244,87.926821,99.012498,94.348453,57.162323,66.908635,91.384438,85.551841,105.397692,112.565456,95.511215,97.010941,101.025832,101.819512,32.917428,60.982313,54.487606,74.780445,62.372033,65.202116,84.853292,69.28889,86.50123,72.474667,79.07835,87.797176,102.07955,104.727666,123.888931,107.031609,110.304453,136.768147,138.209139,117.368048,49.107494,50.704366,75.571135,52.722541,90.190583,78.470532,107.466269,117.304204,126.240488,126.780013,1,1,2,2,2,2,2,2
53.603407,37.418704,76.575711,39.690058,71.882674,62.076112,82.78924,48.499395,83.860644,77.509908,75.858669,57.662259,85.339454,83.10202,89.229159,73.84329,109.724622,116.456472,119.643082,137.449181,58.523077,54.872351,85.050455,70.116182,110.515289,89.86292,119.228171,103.421666,111.177201,125.465767,36.568115,44.318334,82.073371,96.561788,78.569844,77.527199,82.720987,90.031956,99.366036,92.344562,57.091974,74.750458,58.991366,60.014881,101.050282,89.612414,116.336571,88.416044,111.023382,133.995587,44.885868,57.861812,60.406383,67.161691,79.265768,75.686984,78.468562,92.835987,95.640875,82.602974,76.79258,28.518943,63.171602,52.421892,59.018023,87.608419,63.914434,91.023721,49.10759,97.011451,46.345112,51.291668,75.330641,52.098883,89.732988,77.994208,107.768775,118.323777,125.917923,127.120194,1,2,1,2,1,1,1,2
52.272004,37.056988,77.447138,41.069599,73.593795,63.580482,81.979091,49.363546,85.056213,77.490432,74.617641,57.404995,82.720554,82.706264,88.124785,72.821392,106.268212,116.319055,118.566686,134.182441,33.262245,71.198584,67.813123,64.433738,78.003754,89.725575,91.861165,111.058044,111.654049,115.810162,34.248481,72.612494,57.862427,100.180874,84.810996,90.387446,85.108252,87.77583,122.431762,93.109992,54.977214,65.0267,91.21855,83.979763,104.223861,110.040191,94.704515,96.595881,99.368077,99.976503,43.956814,56.459068,59.615715,66.016983,78.239246,74.718682,77.705569,93.102054,95.054211,81.949721,77.590325,85.735724,99.861262,103.611576,121.376219,105.52,108.422113,135.255896,136.446435,116.02637,48.731014,51.187998,75.332344,51.533804,88.808055,81.503898,106.669679,120.10308,127.205477,128.088312,1,2,2,1,2,1,2,2
52.314921,36.003715,78.277191,39.524965,72.349152,62.568886,81.281838,51.364774,85.583562,76.345655,75.461228,56.546973,85.566133,82.852332,89.011942,73.79652,106.893733,115.742787,117.899537,133.457431,33.49119,70.153752,67.045358,64.539534,77.159398,88.864592,92.391444,110.213358,110.401562,116.439576,34.184506,72.369329,58.332087,100.363114,85.433973,89.62328,84.980318,85.921264,122.860113,91.807827,59.057954,74.820098,58.489184,60.054948,100.63022,88.944284,116.984724,88.568136,110.666277,135.209205,35.191912,63.231885,56.908984,77.01317,64.990487,67.577386,87.172214,71.822659,89.278858,74.523452,78.566713,28.98676,63.512401,50.968715,58.646484,88.443719,65.531886,89.979002,48.76618,95.995017,30.238846,74.92147,89.25749,79.960721,92.802753,97.070653,85.729076,125.398215,131.259918,105.699579,1,2,2,1,1,2,1,1
52.323018,37.323617,77.355507,40.86876,72.599091,62.412639,81.733356,50.105738,84.878214,77.546133,75.550185,59.708368,86.085292,84.541779,92.932369,75.837651,107.232548,118.285246,120.016494,135.544584,57.501366,53.232231,84.459721,69.78991,109.82451,88.364715,117.86866,103.811336,111.020903,124.392923,34.616481,43.977237,82.334638,95.070189,76.939825,76.767854,80.021664,89.123693,98.684563,93.208754,58.381186,75.261739,60.127375,62.620876,100.706982,90.603615,116.945158,88.63084,111.650366,134.858418,42.173132,55.80751,57.184358,65.461129,76.628135,73.368647,76.779264,90.748792,93.213944,80.66564,75.418929,30.462795,63.692624,53.711951,59.474091,89.596098,67.309256,91.202257,51.036062,97.159485,48.617508,51.533834,74.19581,53.126204,89.551257,80.314368,108.388785,118.930565,127.734292,128.726021,1,2,1,2,1,1,1,2
51.946535,36.340323,78.131098,40.079832,73.214115,63.521289,80.350122,50.234273,85.715246,76.906263,51.967722,43.464366,76.608985,54.242542,84.318998,91.896204,56.216137,55.782617,69.762187,103.798714,58.439763,53.838269,84.941359,68.76583,109.879436,88.675509,117.955939,103.400613,111.507412,123.871875,35.363704,43.606966,79.366781,94.610725,76.284548,75.264123,80.043429,87.934703,97.934938,91.984669,54.869988,64.978611,90.075891,85.436132,104.787247,111.583597,94.88366,96.127771,100.263766,100.148696,44.67218,57.550826,60.141447,67.265802,79.084273,75.882809,78.493044,92.878682,96.492889,82.579909,75.680761,29.802531,62.562638,51.80911,57.077581,88.224795,63.960772,90.686742,49.724762,94.647904,29.394992,75.387295,89.866165,79.775413,92.851026,96.405203,84.805447,125.005767,130.376336,104.956069,1,1,1,2,2,1,1,1
52.690946,36.251927,76.592842,40.367427,72.100487,62.926884,80.183795,50.125674,84.265032,77.338018,76.361785,57.39643,84.793774,85.057639,90.899059,73.592181,107.75698,117.112039,119.807013,133.296967,59.719702,54.637351,86.786473,71.509446,108.861655,90.351001,119.359477,103.533569,111.692519,126.497485,35.612443,43.285793,80.930827,95.46865,77.050462,75.848596,79.818904,87.719697,98.132153,92.671143,57.82322,75.253629,58.767039,59.914133,99.402029,89.610564,116.597166,87.638191,111.45291,133.128537,35.269857,62.959415,56.956102,76.818973,65.086897,67.982663,87.718333,72.016796,88.605669,74.548593,77.821575,32.121765,63.185692,49.525144,57.478376,87.864987,62.925514,92.699082,49.246988,95.532994,30.410001,74.245389,90.341824,79.544937,91.883199,96.338889,84.333763,125.633577,130.138012,102.809396,1,2,1,2,1,2,1,1
52.651589,36.976228,78.390019,41.327076,72.170696,64.959826,83.503106,52.031228,84.451787,79.149483,76.135625,57.674845,83.348712,81.984695,91.507546,74.854719,107.90564,116.393113,120.677755,132.38259,33.926346,71.069038,67.914989,65.5158,77.867827,89.742592,91.984883,111.346232,111.592977,116.417552,34.59326,42.270358,80.815129,93.809311,77.03056,75.031138,79.569178,87.57683,97.100487,91.544356,57.32327,67.423687,92.325004,85.835519,106.092351,113.955904,96.639943,97.701553,101.320769,101.319999,32.9123,60.595917,55.593978,74.188914,62.4833,64.968253,85.086294,69.512787,86.678477,71.622695,78.24136,86.955736,101.450114,103.65618,121.960001,105.734141,109.772845,136.46953,137.129454,117.961248,30.929708,73.95525,89.828772,79.22237,92.503824,95.83098,83.573505,124.528778,130.535977,105.042385,1,2,2,2,2,2,2,1
53.265543,37.272748,77.759057,41.564275,71.810624,63.754454,82.582073,48.711617,83.489558,77.656852,74.998741,57.406735,85.271714,83.658122,90.624325,74.996486,108.947745,117.845534,118.160907,134.713982,59.92276,56.268475,86.37693,71.305875,111.452426,90.678006,119.605331,104.168241,112.474924,126.033534,37.070514,42.475247,82.387513,93.84472,77.872006,76.900126,81.665488,90.237761,98.271627,91.607488,53.801225,62.96662,90.874364,83.172014,102.97992,110.58643,93.607206,95.893157,99.518293,98.631739,33.48399,61.755621,55.178209,75.251752,62.622858,65.47608,85.023417,69.430264,87.129784,72.353543,76.146178,28.852384,60.414193,51.40838,57.372806,88.195573,65.839905,92.100465,50.106399,95.499986,45.499993,49.133985,74.119465,52.268954,89.698535,79.546858,106.252173,119.04446,125.370017,125.889956,1,2,1,2,2,2,1,2
53.865831,37.331515,77.503757,40.816032,70.787115,61.892124,79.398917,50.384015,84.564871,79.094462,52.158813,44.546732,76.399661,54.756431,83.873785,89.727985,55.24338,55.869872,69.324623,104.180715,31.73748,68.667098,65.178856,63.842543,75.081923,87.447488,89.66379,110.225124,109.895089,114.104738,36.067259,44.014911,82.359696,95.775551,78.91377,78.069786,81.111155,89.966597,97.087644,95.033186,56.553402,68.276063,92.986527,85.304316,105.932585,112.452982,95.119397,98.038212,100.720064,101.614948,44.388228,58.031233,59.870913,66.614551,78.473234,75.562697,78.783991,92.35207,95.789954,82.297672,76.974032,84.624554,99.943243,103.090667,121.290978,104.990656,108.706559,133.971037,135.740666,116.459647,46.785021,49.896304,74.957557,53.298137,88.929354,81.323925,106.526115,118.250169,126.969379,128.334779,1,1,2,2,2,1,2,2
54.084545,36.82957,79.421183,38.646061,73.303505,64.010244,82.805125,50.456932,84.557549,78.127207,75.957257,58.258464,83.123313,84.552279,92.282342,73.78978,107.742861,116.857234,121.181542,133.881985,61.699374,56.783252,88.828961,73.044802,111.983421,91.893007,121.286711,105.253536,112.526626,127.71843,37.324125,74.704944,59.491818,103.348267,87.843658,91.488268,87.445001,87.194555,124.738159,94.079527,55.468991,66.630941,90.724706,84.67095,105.852216,111.521526,93.928989,97.317304,100.732075,101.288002,33.518357,61.030932,55.142132,75.28619,63.552393,65.922642,86.428004,70.247347,87.161381,72.702544,76.35228,28.284082,61.862428,53.044438,57.835488,85.98182,66.087613,94.843499,50.43003,95.74435,33.02441,76.562874,92.693507,80.713859,94.578044,98.113112,86.412531,128.005032,133.319154,105.928821,1,2,1,1,2,2,1,1
52.566936,36.836404,78.354402,42.972126,73.16961,64.936326,82.528878,49.746272,84.218861,77.486192,75.818371,57.869439,85.326204,83.80833,91.04412,74.967791,107.313126,118.974894,120.506618,134.579932,33.584044,69.943222,66.394967,64.634394,76.880878,88.886884,90.892062,110.95769,110.866602,116.201724,35.86846,74.154518,58.25816,101.463581,86.999559,90.255688,85.878038,86.622699,122.625953,93.578031,54.728217,66.188783,91.470565,84.250851,103.99301,112.024954,93.956933,96.952478,100.619153,100.37109,43.878957,56.962142,59.159906,66.339167,77.612725,74.635753,77.551091,92.319417,94.835872,82.030045,77.15717,28.181316,61.627643,51.062534,57.601877,86.317441,62.037982,92.027095,50.676925,97.944489,29.63051,74.712796,89.224465,79.344414,92.046189,97.145476,85.296168,126.500222,130.768729,104.226442,1,2,2,1,2,1,1,1
54.58162,35.336638,78.086598,40.570191,70.353348,62.946248,81.702586,48.378079,83.598339,78.749359,50.925203,44.414778,75.599672,55.762677,83.383454,90.984989,57.193738,55.333806,68.450556,105.006712,60.760227,55.755105,87.067904,72.515733,111.321527,91.723235,121.242439,105.756532,113.122926,126.786381,34.205405,73.082827,57.698912,100.315437,85.746098,89.494652,84.500336,88.77795,122.134459,92.659766,59.487184,75.037102,59.767192,60.658071,100.491242,91.069981,117.688358,89.963436,112.597778,135.730648,32.884584,60.617401,55.241841,74.310815,62.307576,64.656162,85.45146,69.679862,86.333181,71.37436,78.745658,87.99366,102.878135,104.793451,125.342666,107.939578,110.033363,137.178782,139.139247,117.894577,47.474369,50.793782,74.462653,54.428883,91.082541,80.567325,106.499381,119.036759,127.356905,127.871762,1,1,1,1,1,2,2,2
53.990566,38.018506,77.972146,40.012581,71.971728,63.041916,82.185856,48.933826,85.081887,78.531666,52.068466,44.394204,76.666992,55.660949,85.116292,90.71955,56.006219,56.497128,68.807765,105.17501,32.94255,69.552096,68.139589,63.97327,76.749592,88.506017,89.726081,111.108461,111.19821,115.56732,35.984237,42.252118,79.72683,92.371052,77.344821,75.7165,80.244786,88.501315,97.699941,91.509385,56.88817,75.524254,57.782089,59.599816,98.855576,89.66931,116.971142,87.80347,110.014572,134.93013,43.24235,56.121999,58.454698,66.280863,77.795096,74.423527,77.537963,91.81287,95.140496,81.212765,75.976862,32.202693,61.684962,51.157276,56.936073,89.643794,65.618647,90.744693,52.719877,95.436218,30.91411,74.701913,89.729255,81.002524,92.648797,95.954372,84.66774,126.42227,131.461988,104.90173,1,1,2,2,1,1,1,1
53.703702,38.79531,78.290795,39.142268,72.147335,63.17816,82.732312,49.090919,85.714453,77.856744,77.371777,57.006911,84.186565,85.145944,91.601766,73.727294,108.209614,116.38342,119.256929,133.574606,31.948463,69.60547,66.055163,63.365363,76.004276,87.835527,90.37674,109.161915,110.129564,115.212956,34.842096,73.094352,58.362792,101.249556,86.728567,90.696313,85.142616,88.217545,123.032531,93.773971,56.072874,65.958844,91.835883,84.293515,103.957231,111.765392,93.656377,96.724882,100.857411,101.248715,33.644765,61.347754,55.549218,75.581833,62.846665,65.448943,86.20017,69.949403,86.844754,73.08978,76.197612,30.722061,61.58499,50.705161,57.624348,87.683644,64.003129,90.052731,50.375964,96.57651,48.943122,50.485642,74.812929,52.956779,89.516352,78.11927,105.202316,118.325006,127.476429,127.986818,1,2,2,1,2,2,1,2
52.425747,36.876409,78.940458,43.000711,72.444064,64.517906,83.242059,49.482273,86.665175,77.263499,52.530643,43.085509,77.154283,56.45083,85.802447,90.923953,56.370189,55.30056,69.869655,106.840286,58.53838,54.046782,85.535222,70.808452,109.027503,89.302536,117.969739,103.951098,109.386161,124.934945,36.725293,74.028235,58.456147,101.491619,88.576951,90.293852,86.354568,87.712569,122.425689,94.630075,56.80626,66.863922,90.977319,84.890985,104.196764,111.882986,95.040524,97.58809,100.917186,101.087074,45.508268,58.40902,60.334446,67.752602,79.075662,76.348851,78.538248,93.293945,96.130935,82.649364,74.740918,29.410409,61.203617,50.365813,57.743414,87.487142,62.868317,90.72228,51.030297,94.402847,31.156214,74.345034,90.448251,79.854927,93.534995,95.485382,84.745991,125.189111,130.744819,103.326223,1,1,1,1,2,1,1,1
53.841259,37.168597,76.90647,40.825632,72.530723,63.141599,80.520874,49.00407,85.075086,78.510289,51.446742,45.520523,78.609602,55.23884,84.901843,89.425788,56.87881,56.500429,68.004178,105.768619,57.753318,55.423035,85.88193,70.078323,110.856944,89.019667,117.936097,103.513048,110.288473,124.810208,36.26776,43.198324,81.924897,96.451964,78.001169,75.801391,80.858573,89.836336,97.576571,92.856329,56.566981,75.191633,58.402909,61.301258,99.045902,89.524173,117.07618,88.391883,110.030423,133.649296,32.415751,60.444051,54.966184,74.441509,62.738987,65.176669,84.816998,69.08772,86.407464,72.927409,75.539206,29.884332,62.00344,52.264061,57.499311,88.078416,65.238507,91.405558,50.915804,96.108941,30.74425,73.294893,89.954678,77.939101,92.180304,98.153131,84.526181,126.487155,130.90438,104.135129,1,1,1,2,1,2,1,1
53.601094,35.923896,78.033515,39.626108,71.045286,62.502913,82.101588,50.618207,84.092154,78.665685,76.005904,56.692626,84.645964,83.631764,91.207865,74.826322,107.222677,116.877472,119.230587,136.17584,33.345039,69.560387,65.647928,63.238072,76.517416,88.227769,90.013284,109.33267,110.369391,114.926432,34.822708,42.597183,79.969099,93.4689,78.536925,76.170782,79.99475,87.831494,97.807955,92.34213,59.331573,75.702881,60.510381,60.197854,101.767401,90.033954,117.383156,88.10828,111.290106,134.499854,44.882718,59.013438,60.19894,68.081183,79.845836,76.345015,78.672504,93.351887,96.287964,82.856432,78.839581,87.920019,101.442498,105.455829,122.706432,106.686772,109.905974,136.365819,138.555409,116.63204,47.510837,49.839438,73.843786,51.417975,89.068855,79.903625,105.963496,119.165641,127.356882,126.999447,1,2,2,2,1,1,2,2
53.600756,36.788547,78.920174,40.947316,71.041722,64.087724,83.036636,50.144204,84.717519,78.633237,51.160493,44.097956,76.591468,55.312096,82.277459,92.239671,57.033283,55.792935,67.721938,104.805589,58.058796,54.889417,86.54657,70.89047,111.985787,91.102491,117.860289,104.946916,112.120211,126.364472,34.570583,73.999099,58.99943,101.433694,86.639179,90.877125,85.96304,87.142365,123.284974,93.870061,60.711711,75.219106,58.665261,60.356045,100.511514,89.565809,116.309339,89.346766,111.164494,136.912164,43.315149,56.656106,58.231297,66.065408,77.391729,74.621149,76.933522,91.446849,94.839807,81.476169,76.324986,85.585742,100.329914,103.780623,121.829377,105.189839,108.081788,134.545343,137.395244,115.932744,32.680413,76.121201,91.386682,81.724321,95.776301,97.598458,87.065897,127.604331,131.846213,106.300536,1,1,1,1,1,1,2,1
53.816955,37.48226,76.905583,41.944909,71.490471,63.291295,82.279744,50.232977,86.513765,77.877571,50.298962,43.556848,76.017948,53.536664,83.329146,91.441291,56.508122,55.380637,70.020553,105.239622,60.667308,57.313436,88.165293,73.105521,111.133667,92.418804,120.511135,105.96862,113.366911,127.132192,35.675198,44.336322,81.051211,95.256575,77.844055,75.859057,79.921081,89.890928,98.80517,94.103714,59.504573,75.612479,59.540928,60.544124,101.711444,88.320078,118.433369,88.027768,110.481361,135.764852,33.46982,61.194277,56.120938,75.214722,63.431642,65.651029,85.933866,69.462336,86.855206,73.112909,75.137634,29.128246,61.389655,51.35296,58.085901,87.433496,63.212041,91.919209,49.634663,97.468732,47.816341,49.591899,75.106258,52.128558,87.720938,79.849011,106.810427,119.38717,127.716786,127.31381,1,1,1,2,1,2,1,2
54.235104,35.918221,76.589673,40.237687,71.363783,62.909933,82.287964,49.700004,85.025081,78.98672,77.410396,58.067672,85.370756,82.769501,90.774455,72.416807,105.753846,115.144377,119.102358,133.731297,59.036627,56.411039,87.230059,72.091546,111.368841,91.16064,120.820083,105.244128,113.25178,126.69796,36.103483,44.457488,81.97922,94.531566,77.836716,75.63543,80.577264,88.928221,97.30293,94.014727,55.849316,66.579961,90.873719,85.227036,104.077656,112.403006,94.449459,95.762037,99.640449,100.081719,45.15428,58.423522,60.621853,68.230179,79.353527,76.666636,79.996836,94.427618,96.928523,83.573188,78.24046,85.346354,101.279347,104.445797,122.117029,104.656951,110.110859,135.685396,137.654057,117.521136,48.099179,51.141149,74.774568,52.322847,89.46569,80.076422,107.554388,120.069527,127.128161,126.267336,1,2,1,2,2,1,2,2
51.402081,36.465291,75.980671,40.062712,72.662041,62.20702,82.532308,49.242629,84.286624,76.896775,75.031414,55.775114,84.432774,81.060364,90.860807,73.019279,108.410351,116.182175,119.047955,135.24237,32.949624,68.53415,65.145574,62.155032,75.729525,87.425901,88.713976,109.201613,109.692506,113.852362,33.705248,72.927463,58.954844,100.893529,86.048613,89.322191,83.512069,86.085881,122.276722,92.226536,56.250054,74.646849,58.71423,60.090908,99.177233,89.043111,115.272985,87.69819,109.199191,133.264494,34.467946,62.528019,55.863356,76.335157,64.057035,67.290975,87.341817,70.650863,87.945533,73.734475,78.575953,87.13898,101.670216,103.859366,122.576004,106.34248,110.916824,135.420165,137.316496,118.059336,32.345211,75.650146,89.694421,79.141094,94.026634,97.391719,85.447166,126.377277,131.282762,105.551576,1,2,2,1,1,2,2,1
53.205162,36.336014,77.036826,41.501851,71.799135,62.38946,83.824413,50.065049,86.061175,77.788143,75.791534,56.819546,85.293902,81.504446,92.597549,74.038822,106.726085,116.365667,118.637933,133.752193,58.510578,55.474128,86.457009,70.91638,110.015889,89.44399,119.483241,105.221714,112.308144,126.572863,36.004837,43.294097,80.730444,94.86685,78.414558,75.804212,80.565525,89.197348,98.14814,92.13287,54.032652,64.160571,89.472343,84.038308,103.776883,111.001835,93.352673,95.373254,98.563216,98.956855,33.684903,61.878003,55.291467,75.861508,62.693977,65.486894,85.419531,70.007643,87.645136,72.371278,76.431927,28.282619,64.041818,52.981748,57.01361,89.326897,65.567869,94.060903,49.722929,97.300334,46.95438,49.58797,75.572777,52.404236,87.863276,79.123083,107.705074,117.625253,126.313278,127.969718,1,2,1,2,2,2,1,2
52.186783,36.014269,76.826696,39.20651,71.648262,63.494274,81.063949,48.424168,85.809288,78.312423,52.63884,45.023125,76.089993,55.156059,84.76491,91.082468,55.767706,57.167984,68.804851,106.031773,58.303913,54.056043,84.971601,69.072843,110.123298,88.952464,116.777871,104.391804,109.6208,123.865764,35.752703,74.000639,59.608949,100.846987,89.022016,90.612516,85.92932,88.168791,123.656374,93.991325,59.02932,74.491579,59.602978,59.92513,101.29919,90.510604,117.097728,88.211029,110.272497,135.093137,42.483404,56.01946,56.853454,64.7806,76.454451,73.553374,76.498271,90.767486,93.348103,79.755981,78.866816,86.364078,100.300141,103.605741,122.471617,105.231468,108.015395,135.096105,138.477517,116.959281,49.405145,51.514516,76.408367,53.839803,90.10527,80.283014,106.657435,119.892467,126.08955,126.712491,1,1,1,1,1,1,2,2
52.819442,35.47717,76.220146,39.432916,71.821732,63.223483,81.11337,49.405353,84.717073,77.062987,75.248309,57.498596,84.198321,83.918418,90.737819,74.542487,107.878973,117.733671,120.554346,135.283498,34.858956,70.910302,68.3405,65.448767,78.026355,89.93945,92.444568,112.296103,111.57574,117.801671,34.873226,42.403442,80.005458,93.684426,76.884668,74.541742,78.769397,87.64882,96.365113,92.152356,57.514271,74.818642,58.263486,59.177112,99.970726,89.352653,115.915174,87.798914,110.853659,135.004725,44.082695,57.296923,58.696742,66.292033,78.410096,75.211694,77.934429,91.796844,95.764378,81.719747,74.922663,29.792541,61.80055,51.793911,58.638992,87.292065,64.583236,91.274908,52.359227,96.079803,30.255829,73.457193,89.823094,78.827548,93.188134,95.628694,84.418806,124.708901,129.40014,103.498609,1,2,2,2,1,1,1,1
51.805884,37.367451,77.592343,41.19743,73.147605,63.558591,81.753829,49.23919,85.977346,76.928478,52.785087,45.067532,78.762629,56.235849,85.331685,90.185699,55.987249,56.797423,71.260109,103.347617,31.618474,67.439725,64.654517,61.513069,74.685539,86.932777,89.815169,107.921961,109.030472,113.461586,35.99432,42.727315,80.899956,95.784392,78.350446,77.364939,78.844014,89.536894,99.307223,93.693023,57.443576,68.249828,93.539732,85.701291,106.740969,112.73673,95.299561,98.031663,102.895062,101.370345,44.91728,57.702461,59.655061,66.87507,79.059298,76.070854,78.757462,93.116666,96.65522,82.832884,75.118784,84.543171,98.815789,102.16111,120.502141,105.325074,107.282638,134.912749,135.165858,114.994567,45.880177,48.608846,73.901789,50.822997,88.172275,78.856559,105.418038,117.943674,126.640406,125.780148,1,1,2,2,2,1,2,2
