@relation 100dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute dim81 numeric
@attribute dim82 numeric
@attribute dim83 numeric
@attribute dim84 numeric
@attribute dim85 numeric
@attribute dim86 numeric
@attribute dim87 numeric
@attribute dim88 numeric
@attribute dim89 numeric
@attribute dim90 numeric
@attribute dim91 numeric
@attribute dim92 numeric
@attribute dim93 numeric
@attribute dim94 numeric
@attribute dim95 numeric
@attribute dim96 numeric
@attribute dim97 numeric
@attribute dim98 numeric
@attribute dim99 numeric
@attribute dim100 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}
@attribute class9 {1,2}
@attribute class10 {1,2}

@data
69.034064,93.060442,112.829456,107.992853,130.063034,117.019638,137.128761,132.538267,132.579368,148.378384,37.074844,48.769446,53.695188,61.314676,66.429521,64.289908,60.863456,72.775571,68.925572,75.39871,37.318515,43.288812,68.793708,59.030561,72.729392,70.032687,75.701977,77.7966,83.955815,79.593819,72.919756,60.979777,81.997808,79.486062,98.256656,85.519245,107.25779,108.62411,121.057992,99.521703,37.444521,29.25088,61.433792,31.337507,77.801622,65.125511,42.347931,60.192439,91.389327,63.311594,43.859037,82.630112,78.943088,76.822011,103.36943,83.691488,78.79992,85.819227,103.677311,75.661612,41.782361,74.616276,55.029444,68.258982,77.052815,88.072165,85.687015,81.621428,87.614335,81.891346,53.015834,46.560048,68.034826,59.919046,56.907946,97.978063,63.461829,92.479324,117.488833,101.079759,61.234989,89.373801,113.95094,118.671541,117.068043,109.60986,126.872865,120.434899,117.627943,118.706611,32.17416,68.385367,86.361432,92.319317,78.21327,81.874565,84.493845,87.761755,117.892571,122.733702,1,1,1,2,1,1,2,1,1,2
70.246171,93.812495,112.083148,108.801985,130.375432,116.435051,137.09282,132.362508,133.620068,148.155216,51.940474,61.492998,66.036532,65.822098,68.083186,70.269234,73.008612,74.005225,69.092624,75.264384,30.326908,53.238782,66.134444,73.683677,64.439647,73.045694,72.871338,77.883673,87.426379,88.129496,36.876405,25.715565,48.714197,87.374936,52.119207,40.223582,63.792945,85.22287,80.725777,73.709233,53.578625,55.042412,86.784849,105.088455,110.340046,87.60419,99.070593,120.579719,118.125229,120.253672,44.517283,81.700206,78.49547,76.734539,102.922589,86.548365,80.428047,85.169801,104.981572,77.537076,40.088842,59.985058,78.395151,95.909566,103.553538,93.450516,108.075595,90.015452,92.27843,112.867691,78.209768,79.954139,75.020461,68.75174,108.618264,102.359734,87.338842,104.109654,114.208143,90.202638,64.450705,92.77839,116.196946,122.217067,120.086214,112.138043,129.816421,124.858544,121.668452,123.016635,32.961183,68.243971,84.901572,92.975313,79.072928,81.886773,85.085436,86.614901,118.49837,122.35155,1,2,2,1,2,1,1,2,1,2
70.928767,94.275355,112.403292,108.663138,132.419537,117.848332,136.958542,133.88659,133.823748,149.51439,52.40582,61.675318,66.083093,65.86506,68.367932,70.189219,73.10658,74.04809,68.971282,75.004415,31.91997,55.545311,67.74762,75.665046,66.12957,74.341179,74.10475,79.131665,88.724956,89.354,74.443809,59.120792,80.507932,77.041153,98.32201,85.493137,107.889713,108.546588,122.439087,99.952901,39.931094,31.076508,61.396558,32.382299,77.93906,65.031664,43.196965,61.482721,93.960811,63.418663,48.501684,23.281765,72.083678,29.694713,34.160483,74.180517,46.939069,77.590369,78.336231,87.748348,42.301765,76.03649,57.309016,68.573784,79.766739,88.766578,84.923874,83.491677,87.480887,85.4185,50.878622,47.271935,69.504549,61.935241,57.507373,100.260862,64.857515,93.791605,117.208994,102.488974,46.476363,59.918176,56.886588,63.630465,59.801682,67.311638,68.054721,71.257494,66.113806,66.859081,21.95642,44.920467,60.856604,65.857941,77.873379,73.43094,75.049353,71.387536,89.939221,75.74515,1,2,2,2,1,2,2,1,2,1
69.199792,93.332403,110.751241,108.180486,130.223841,117.355559,136.787919,132.726649,132.138834,147.408944,52.931765,62.333653,67.011676,66.559466,69.060782,71.229749,74.032443,75.272399,69.81496,76.486002,38.743228,45.237753,70.10689,60.466715,74.199715,71.52181,77.104639,78.515273,85.382874,81.403954,73.514504,60.758357,80.668062,79.96368,97.427768,85.719587,105.213037,106.512767,120.187923,99.68358,39.666308,30.896391,61.669685,32.319579,77.427672,66.792438,43.289237,62.661741,91.885028,63.090105,49.693338,23.193482,71.062119,30.541944,34.750596,76.936514,46.292467,76.257223,78.1453,85.661201,40.527133,77.037644,56.52164,70.19169,78.522525,89.195888,86.932094,81.957472,89.204971,83.640841,73.472254,77.1531,73.491541,68.175898,105.836723,99.938665,85.285491,103.715887,110.933353,90.155909,49.851101,63.454569,60.3749,67.107069,63.323509,70.983523,71.693346,74.823962,69.943861,70.011908,21.183955,44.680182,60.626932,66.276675,77.94606,73.018464,74.886313,70.570714,88.607031,75.319201,1,2,1,2,1,2,2,2,2,1
69.840775,93.622254,111.840595,108.132637,129.913351,117.193495,136.373809,132.148939,132.395864,147.587607,36.19985,48.775777,52.616725,60.389043,65.312211,63.233061,60.144024,72.679688,67.697108,74.763581,37.79995,43.134309,69.441608,59.399356,74.020513,70.644538,76.737019,78.594258,84.623574,80.764958,75.367817,61.445723,82.422947,79.769613,100.402604,88.248536,108.380445,109.270181,123.789692,100.235673,52.437171,56.081391,86.290929,105.918274,111.357721,88.326093,97.334788,120.073978,119.076765,121.191041,44.489418,80.980199,77.191224,75.34953,100.921695,83.495097,80.035955,85.040843,101.586409,73.975112,43.819398,78.837684,56.13755,68.852385,79.323812,90.63247,85.460536,82.717415,88.041723,84.149846,52.757837,48.307526,69.351681,63.448512,57.469485,101.417323,65.416584,96.263418,119.565851,101.898917,63.286685,91.196707,114.548173,119.591775,119.583084,110.241204,128.260558,122.530381,119.592948,120.756332,23.678431,46.413291,62.416206,66.323042,79.188151,75.588615,76.450522,73.108013,91.098927,78.015722,1,1,1,2,2,1,2,1,1,1
69.513063,93.978476,112.271005,108.51536,129.912719,116.248323,136.652268,133.102418,133.190239,148.169046,36.551971,49.293969,53.446398,61.25012,65.537168,64.446139,60.658603,72.570451,68.529731,75.728416,39.214786,45.083225,72.207133,60.955531,74.394652,72.08811,78.01159,79.565853,86.033104,82.048888,73.791907,60.40819,81.078169,79.885284,99.170583,86.162183,106.379154,108.124196,121.72522,100.961998,40.453541,29.012841,61.207701,31.110924,75.939841,65.724795,43.810666,61.219803,92.219991,64.460894,45.049972,81.1037,78.177798,76.68488,103.605239,83.424667,80.82853,86.237594,103.339143,75.36881,43.568177,77.187361,54.739343,70.134456,78.811379,89.173024,84.27955,82.087926,87.709737,83.596263,50.049326,44.461742,67.741175,61.003768,57.552409,98.484886,64.446401,94.241397,116.276032,102.27103,62.501697,91.331613,113.455425,119.053378,118.80142,109.277739,127.270228,122.896314,119.22383,120.5538,23.13991,44.765681,61.61312,66.963208,78.341022,73.336028,75.763046,71.951406,89.804882,77.254928,1,1,1,2,1,1,2,1,1,1
71.09661,93.458779,112.058101,108.939703,130.732227,116.806103,136.977071,132.299145,131.599098,147.838347,52.502323,61.7205,66.216308,65.896366,68.426338,70.624126,73.311163,74.6704,69.364137,75.386386,38.213479,43.42902,70.230433,59.16898,73.494273,70.47779,76.846678,78.586442,84.547979,80.714867,73.361536,59.755203,81.229666,79.655851,98.581893,86.460075,106.60417,107.407098,122.242637,100.642999,50.585688,54.498236,85.912519,105.934446,110.592307,85.75031,97.269474,118.926075,116.872935,117.899802,50.299938,22.997297,71.70615,28.246111,33.207325,76.434774,48.440372,78.464208,78.923538,85.059355,41.429989,77.123809,52.497905,69.746718,77.589941,87.797551,85.547722,81.851941,87.354268,83.955334,75.015945,79.521934,74.80378,68.858689,109.608127,102.727857,87.028053,105.949569,114.008877,91.294131,63.236294,90.390248,114.404054,120.607093,119.897757,109.984197,128.276316,123.215017,119.347945,120.794962,22.363562,45.313785,60.390361,66.192302,76.818442,73.476552,76.069023,71.41395,89.220526,76.505275,1,2,1,2,2,2,2,2,1,1
70.171371,93.698326,112.595422,108.570122,131.023844,118.084504,136.674996,132.919027,133.967126,149.374858,52.062792,61.659852,66.19277,65.635194,68.294471,70.125399,73.096805,74.124567,68.91238,74.918359,39.770478,45.293816,71.286064,61.93579,73.720754,73.022239,77.341349,79.958451,86.475825,81.83161,36.681145,24.477379,49.532271,86.379768,49.984581,39.421971,62.305525,87.263438,80.781626,73.921137,53.39292,55.954704,86.775971,106.144966,110.227968,88.208188,99.532019,119.59124,118.761632,120.487484,49.52213,22.727346,72.284076,30.574387,34.565954,76.446799,44.538632,77.158811,79.853398,85.790501,42.144676,76.531454,54.865065,69.359348,78.988581,86.824878,85.949041,81.552578,86.533842,83.780318,50.635912,47.293652,70.293375,62.521914,58.71445,98.633404,64.79438,92.74387,118.523664,101.498768,63.643903,89.976095,114.489089,120.082807,117.94854,111.196224,127.304915,122.273537,118.402947,120.836997,21.200721,44.244283,59.199739,65.471724,76.288293,72.418261,74.397057,70.522895,87.952414,75.454975,1,2,1,1,2,2,2,1,1,1
68.190938,92.161067,109.617385,106.969338,128.771151,116.700915,135.575194,131.031937,130.430608,146.964356,37.08762,49.477596,53.893044,61.848871,66.473098,64.258936,60.876313,73.471405,69.409481,75.545378,39.07275,45.052959,71.358923,59.817168,74.929068,71.922983,77.614489,79.652604,85.831729,81.274099,75.018555,61.515558,82.362149,80.751863,98.61903,85.524244,107.012766,108.567687,122.600278,100.796097,39.034554,28.647454,59.475927,31.764458,77.541965,66.066568,41.385172,61.266932,90.411511,64.187718,45.672346,81.836469,79.587067,74.312834,102.575965,83.693015,78.44634,85.082005,104.624373,75.146735,40.494731,75.349865,54.772484,69.021405,76.833664,87.334666,84.637179,81.332693,87.138489,83.260804,76.919344,79.477834,75.542353,70.835544,108.360777,103.326854,88.626295,105.496939,110.26456,89.427121,48.659179,62.982981,59.866451,66.586145,62.56368,69.970123,70.700841,74.100526,69.055712,69.35602,20.244733,44.420015,59.2032,65.586259,76.340327,72.525943,74.102239,69.697009,88.041604,75.343835,1,1,1,2,1,1,2,2,2,1
68.824673,92.827924,110.697159,107.450078,128.560046,115.501132,135.670327,131.720103,131.119817,146.156286,51.154687,60.52668,64.865121,64.654608,67.197118,68.8404,72.082538,73.458178,68.084613,74.082736,32.340775,54.300262,67.009913,75.268103,65.900595,73.956334,73.731481,79.190393,88.289135,88.709284,36.868038,24.165092,48.800194,87.054783,51.522685,40.802562,63.460466,86.937619,79.74504,73.520403,39.019529,29.742489,61.10062,32.463472,77.525168,65.272316,42.162243,62.361121,90.567967,64.21274,49.107307,21.742513,72.621283,30.440079,34.248618,75.960231,45.324291,79.338429,78.330512,86.740331,41.941642,76.404464,54.815754,70.131125,78.001569,88.963379,86.608444,82.52103,87.98197,83.218476,74.668462,78.191492,76.169019,70.09965,107.860282,103.215473,87.979254,105.461704,112.591679,90.024661,48.389345,62.198727,59.211813,66.027724,62.083674,69.616748,70.079714,73.240681,68.545712,68.65645,21.814841,43.788452,60.397543,65.79685,76.616718,72.663837,75.420972,70.408557,88.412312,76.387766,1,2,2,1,1,2,2,2,2,1
69.677732,93.886413,111.313068,108.882487,129.553844,116.689778,137.5365,132.544511,132.479129,148.93347,37.883366,50.108107,54.576719,61.821462,66.481918,64.722673,60.879171,73.569574,69.305144,76.475998,39.297823,44.453479,70.363995,60.186007,74.316141,70.83683,76.275891,79.030247,85.332844,81.44633,72.535832,60.355434,83.87885,81.163681,100.399955,87.687986,108.400547,109.503044,122.369412,101.838362,39.829692,29.190735,61.351639,30.407543,78.664159,64.583261,42.16987,62.143056,93.429241,65.245091,45.04779,80.449549,77.809763,74.322957,103.953175,82.119733,80.049207,85.243984,103.004455,74.607539,43.025879,76.914128,54.682446,69.189922,77.364293,87.217828,86.855574,82.44762,88.100024,83.911958,74.947634,79.520443,74.446067,69.840234,109.651964,102.79011,87.133404,103.911257,111.328729,91.286431,60.903486,89.61523,113.265701,118.468439,118.313363,109.582177,127.539027,121.884579,118.8058,119.444441,32.078413,67.74332,85.180654,92.355727,77.282859,80.337739,83.524062,86.164103,116.458619,121.867003,1,1,1,2,1,1,2,2,1,2
69.636017,93.701413,111.932014,108.895545,129.12043,117.366534,136.612581,133.170762,132.824887,148.166949,38.001243,49.53364,53.913767,61.447965,66.489995,63.982844,60.989985,73.604138,69.502569,76.201692,39.636527,44.280964,70.371279,60.492657,74.35022,70.95173,77.289015,80.147328,85.836387,82.264629,75.797343,60.654824,82.607504,78.788255,100.659731,87.479671,108.054286,109.021778,121.171475,101.976196,53.15077,55.969665,86.963387,106.81652,110.493311,87.519146,98.403592,119.616404,117.922403,119.877354,49.038679,22.778465,70.974354,30.891123,34.663265,75.761102,45.153016,77.779762,79.167423,87.460488,40.35373,76.113121,55.892596,68.038801,78.265632,87.967481,84.331423,83.286516,88.065779,83.604652,50.585666,46.573025,68.302223,61.170399,55.823754,96.726568,63.22486,93.591988,115.24322,98.828401,48.268122,61.998066,58.919496,65.63422,61.885343,69.422653,69.80427,73.35683,68.048543,68.528589,32.240048,67.175576,85.388658,92.45977,78.484447,81.636512,85.162148,86.397576,117.786285,121.151924,1,1,1,2,2,2,2,1,2,2
69.637934,93.896558,112.352643,109.483776,130.45765,117.74376,136.491156,132.990812,132.51877,148.151548,36.516561,48.335794,52.613783,60.687271,65.769916,63.436558,59.279013,72.391855,67.6946,74.816167,39.441084,44.576126,71.555783,60.463122,74.914156,71.909794,77.267926,79.851934,85.608408,81.892338,38.218057,25.508093,49.082717,86.93739,52.596322,38.976583,63.636724,85.033327,79.392014,74.374114,40.402062,29.29794,60.225926,32.17145,75.05148,64.934439,41.572182,61.618142,91.986944,63.477289,49.633086,23.144991,72.394705,30.627213,36.09072,75.094595,45.19651,76.62338,78.039383,85.851891,38.89089,59.326258,78.470975,93.843075,103.378763,93.271762,107.073448,89.653359,91.38372,111.731107,75.199044,78.885321,76.939549,70.316722,108.815578,101.059706,88.897057,104.938882,113.747396,91.556239,64.299905,91.405539,114.489615,120.541935,119.588345,110.796775,128.456369,123.361925,119.2719,121.068325,31.5779,66.67726,84.750929,92.658541,77.323226,81.350109,84.908,86.658162,117.100242,121.262985,1,1,1,1,1,2,1,2,1,2
71.157544,95.11625,112.747717,108.443317,131.669683,118.181833,137.899349,134.002533,133.15638,149.17168,50.684258,60.046091,64.50933,64.289632,66.520797,68.683185,71.656752,72.669265,67.823826,73.697797,32.067066,54.728812,67.434951,75.514068,65.588201,74.286575,74.297251,79.156983,88.198435,89.106793,72.670272,61.041511,81.385348,80.937887,98.779706,87.021807,105.525224,109.03666,122.319188,100.189241,51.790148,55.732457,86.901926,106.484862,110.248301,88.152498,98.576987,118.781387,117.539063,120.437073,44.184206,81.732094,78.643996,76.421994,103.651265,81.588376,80.34079,84.375023,102.797024,74.080796,39.268587,60.270988,77.604374,95.407346,103.880836,93.673652,107.194705,88.945098,92.421368,112.445716,75.542268,81.049528,76.24003,69.268457,108.816133,103.251059,86.752031,104.102497,113.337653,91.155825,48.724438,62.924828,59.65327,66.246207,62.957418,70.093514,70.712384,73.896075,68.919221,69.187545,21.791356,45.194273,60.777593,66.511353,78.276861,73.206877,74.531682,71.232716,89.862566,77.04515,1,2,2,2,2,1,1,2,2,1
68.840241,92.777643,110.904489,107.303147,129.152489,116.204073,136.498926,131.824863,132.06097,146.671535,51.749322,61.327442,65.694073,65.070076,68.004546,70.127959,72.742634,73.997519,68.720881,74.759737,31.813952,54.410627,66.80353,75.30645,65.74099,74.47699,73.220211,79.402149,88.221137,88.628519,36.722734,26.658632,49.524317,85.625253,51.511853,41.15465,63.866407,86.040229,79.423981,73.582105,52.094333,54.376224,84.385881,104.362728,109.545222,85.890321,97.190292,118.816631,117.017673,119.133235,44.239114,82.159385,77.463042,75.9716,103.220895,79.69892,80.450052,86.295858,102.908192,76.79508,43.420569,76.143581,55.508652,68.979457,79.259182,88.909244,85.229106,82.528004,88.908185,83.270209,74.821298,80.164975,75.621449,68.028783,108.269792,101.684862,86.453503,105.440161,113.401295,91.322711,48.05811,61.628348,58.464789,65.534539,61.63165,69.251419,69.618069,72.589404,67.958224,68.318833,21.806441,44.217078,60.381633,66.244491,77.683587,73.260152,75.758224,72.33625,89.83619,76.517747,1,2,2,1,2,1,2,2,2,1
71.323147,95.762708,112.940231,110.380075,131.890518,118.498361,138.968683,135.025082,134.834808,150.229681,52.915871,62.159429,66.792222,66.365028,68.856642,70.536197,73.667857,74.838632,69.903398,75.59761,40.863321,46.694268,72.947863,62.577494,76.002236,73.394133,79.042666,81.450926,86.460413,83.589719,37.604746,24.379803,47.730156,86.846373,48.195119,40.40481,63.639975,87.311968,79.228875,73.963525,52.290499,53.962979,84.309767,105.818198,109.975824,87.459005,96.557391,118.77454,117.468672,119.020423,49.987355,24.377184,72.22709,30.971537,35.565515,73.617028,44.583855,77.99151,79.465871,83.458593,37.65909,57.76564,77.068856,93.541122,101.947621,90.760505,106.710647,89.363551,90.522937,109.845804,49.503968,45.639595,68.621492,59.78923,57.068763,95.658211,62.742019,92.433365,115.635429,98.660134,47.437052,61.118442,58.049337,65.092809,61.006742,68.56652,69.043874,72.304432,67.390228,67.704965,32.528754,68.722777,85.485575,93.376493,77.765269,80.562843,84.392801,86.133279,117.781405,121.907604,1,2,1,1,2,2,1,1,2,2
68.872577,93.467164,112.362014,108.542743,129.89676,117.453139,136.145152,132.457319,131.854887,148.081301,35.722899,48.652565,52.34568,60.154195,65.602524,62.70257,59.9876,71.810426,67.684552,74.742567,33.948527,56.313766,69.593098,77.979506,67.521826,76.182789,75.729943,81.794953,90.31042,91.110547,35.915424,24.677898,47.529856,85.955735,50.116626,41.60476,62.748358,86.829119,79.517131,70.86828,36.884577,29.281803,59.893907,31.376928,77.091078,65.19067,42.253234,62.045356,92.783155,64.539828,45.191312,81.82839,77.401445,77.330185,103.74037,81.893853,80.623597,82.947923,102.039379,75.758707,41.190165,75.652514,54.418074,69.98117,80.11972,87.297246,84.99661,82.191096,88.365145,84.28474,73.953716,81.069837,76.376552,68.371224,108.832576,101.639691,86.922946,103.497723,113.258854,90.954313,47.708031,61.334187,58.429788,65.16118,61.215742,68.584794,69.253716,72.679726,67.738314,68.071671,22.640324,45.157671,61.388326,66.340509,78.076143,73.217669,75.780322,71.43647,89.875883,76.759597,1,1,2,1,1,1,2,2,2,1
69.591142,92.829716,111.093632,107.061111,130.281575,116.651321,135.24548,131.68917,131.907974,147.272554,36.281868,47.994552,52.633903,60.316407,65.206057,62.831748,59.891159,71.973453,67.560192,74.4119,37.596297,42.778188,70.179535,57.987707,72.864773,69.653551,75.86675,78.578526,83.702317,80.403651,73.623777,59.417333,82.305291,78.902896,98.941227,86.148726,106.805775,108.459626,120.999666,100.089767,39.266763,29.753857,59.45829,32.514114,77.101539,63.464029,42.214633,61.414911,91.137888,62.101482,49.953637,22.978085,73.467457,29.222072,36.558491,77.094349,44.52932,76.955196,79.872651,86.112788,38.718087,59.968284,77.142527,94.795006,103.805553,92.414747,107.685437,90.28957,91.754867,111.934311,51.906924,46.138636,69.094583,62.197187,59.289522,98.385921,66.859802,96.058057,117.579697,102.315511,62.398192,91.774539,115.250481,120.575875,119.763435,110.562131,129.923393,123.051493,120.61059,121.7154,33.827288,70.096725,88.325238,96.337263,80.273269,84.985571,87.615753,89.859519,121.696182,124.370515,1,1,1,2,1,2,1,1,1,2
70.078447,93.680128,111.503833,108.107069,128.915725,117.012051,136.83596,131.952633,132.841177,147.338648,51.168147,60.742771,65.076349,64.436066,67.141479,69.073513,72.036664,72.959127,68.073936,73.962397,39.584373,45.82421,71.891893,60.881335,74.862155,71.927799,77.299845,79.586947,85.157801,81.744789,38.707449,24.300123,49.263362,86.190965,50.711931,41.746723,62.949124,88.850713,79.747273,75.387317,39.712688,31.790241,60.520239,31.840044,78.502701,66.278118,42.250543,61.931127,93.17401,63.588504,50.605071,23.012228,71.265727,28.919334,34.76921,75.87765,46.978997,77.195052,79.097156,85.18186,41.779907,76.669503,54.833462,69.248166,79.501884,87.869056,86.109585,80.10884,87.894451,83.764294,74.630217,80.598273,74.542141,69.055348,107.490884,102.237864,87.044956,103.404051,112.634643,91.275059,47.768419,61.675469,58.749062,65.28811,61.474718,68.964543,69.409947,72.838154,67.926776,68.217675,33.631922,68.949256,85.947185,93.072475,78.602579,83.006315,86.455537,88.616443,118.845238,121.680583,1,2,1,1,1,2,2,2,2,2
70.389383,95.455846,112.397272,109.197889,130.489757,117.460913,138.08955,133.550784,133.082242,148.485528,51.490916,61.003098,65.498555,64.918776,67.236142,69.3717,72.161576,73.366931,68.335776,74.167498,37.709774,42.952289,70.477622,59.619416,74.629064,71.335761,76.751591,78.351126,84.939155,80.52897,36.648483,25.313337,48.665844,88.037871,49.051749,40.378791,63.670036,86.950296,80.168951,72.815198,53.090101,55.199677,86.634995,105.817201,111.004687,88.135329,98.311324,120.25206,120.071985,119.270713,50.555652,21.748526,70.838186,30.154938,33.140602,77.957568,44.030562,77.256586,79.479665,87.168302,41.813951,77.229758,53.362523,69.070248,77.592307,89.578497,84.190647,81.843288,87.824236,84.161243,52.175239,46.937946,67.531983,60.886605,57.716244,98.243438,64.834147,93.321397,116.638238,101.22626,63.305891,90.948664,114.950549,119.056395,119.742976,110.648646,128.376776,122.748688,120.076352,122.655322,22.16474,44.648807,60.057528,65.606117,77.153537,73.155283,74.677768,71.038104,89.393622,76.37162,1,2,1,1,2,2,2,1,1,1
70.723043,93.813812,112.621869,108.268493,130.918897,118.005011,137.665835,133.610146,133.868667,149.646361,37.91961,49.963106,54.566895,61.691263,66.781322,64.77913,61.737778,73.79405,69.43275,76.569105,38.208949,44.404841,70.928328,61.261364,74.23608,71.463064,76.901593,79.351406,85.279462,81.216393,36.046478,23.152913,48.317534,86.503591,50.514162,39.496296,64.662965,85.910527,79.861591,74.533479,38.32046,28.70597,60.528331,31.72618,76.50158,66.279613,42.028737,63.352575,92.340129,62.93726,49.808572,23.994069,72.259779,28.64624,36.345086,75.021116,44.990697,77.388443,80.279499,87.127836,42.171398,75.087568,55.149795,69.949959,77.939244,88.021285,85.496888,83.406888,88.054523,83.669862,50.027218,47.29389,68.8554,60.326939,58.758677,100.363698,64.280054,92.305638,117.304127,101.060104,64.227055,93.156916,114.957531,121.134752,120.368645,112.35695,129.351219,124.204526,120.094647,122.247874,20.678396,44.33055,59.701556,64.711628,76.252976,72.122923,74.218412,69.370501,88.723306,75.311832,1,1,1,1,1,2,2,1,1,1
71.495307,94.802978,112.750562,108.96197,131.189979,117.270407,137.525862,132.845222,133.226914,148.565674,51.064381,60.92145,65.383936,64.878167,67.433279,69.351827,72.217638,73.334324,68.321448,74.411547,40.256006,45.856659,72.532826,61.512067,75.744481,72.92159,78.868769,81.415661,87.268151,82.594746,74.270108,60.533311,82.1984,78.821558,98.879618,86.798979,106.600298,107.738672,122.410138,97.89088,36.113515,30.400022,60.258801,31.87754,76.433974,64.57161,42.341621,61.799775,93.106561,63.67439,50.880524,22.997462,71.309753,29.800593,35.014631,74.978704,43.768534,78.458021,78.696722,87.082619,39.134679,59.355586,78.847457,94.914143,103.956483,93.311772,106.918533,89.05834,91.711792,111.115479,76.56175,80.044476,74.992073,68.717996,108.193463,103.516466,86.211662,105.033652,112.380842,89.996195,63.967538,90.971002,115.631553,120.94268,120.240181,111.432873,129.527689,123.183954,119.863311,123.274818,23.195476,46.67105,61.742868,66.533373,79.460273,73.994158,76.553034,72.025356,90.949153,78.230612,1,2,1,2,1,2,1,2,1,1
72.268753,95.518632,113.099753,110.201014,131.070405,117.742708,138.007508,133.841356,133.978197,149.958434,36.497213,47.957576,52.888613,60.996273,66.101727,62.91088,59.989111,72.42841,68.361733,74.736806,39.107188,44.22898,71.618425,61.216019,74.476671,71.418618,77.068518,78.804024,86.241852,81.09178,72.989084,61.748696,82.742226,78.83955,98.436456,86.333314,106.842749,108.627414,120.744361,99.837887,54.240056,56.426002,87.322581,107.331418,111.920745,88.684109,98.234158,120.030669,120.37158,120.646089,44.654919,82.072776,78.153156,76.556076,102.782629,83.265092,79.707837,83.959816,103.191933,74.887218,38.952485,60.172088,77.995353,94.850347,103.336714,93.434325,106.975088,91.015626,91.414189,112.61713,73.214865,79.28823,75.804091,67.933583,106.378371,102.742455,88.030112,104.964911,113.351415,89.765452,62.322687,90.890082,114.338894,120.079538,117.846557,110.052905,127.819346,122.472248,117.320888,120.789538,20.997603,43.601267,59.569812,64.271367,77.238938,71.716708,74.314158,69.705754,87.429367,75.50502,1,1,1,2,2,1,1,2,1,1
