@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
73.903421,78.695704,91.867159,120.22739,105.835777,100.483442,116.812498,141.584536,128.536635,151.48354,80.436562,104.034378,94.313438,105.009721,101.394644,129.265277,133.844693,123.541032,118.584863,128.565538,1,1
74.898328,78.908384,90.905748,120.88777,105.315315,98.902046,114.130619,141.337245,128.328981,151.454148,79.225528,103.130535,93.251039,105.035798,102.497489,130.853819,133.516835,123.316854,118.001899,128.300773,1,1
73.894502,80.398659,90.833476,121.965261,107.223532,99.207444,115.444873,142.632407,127.567846,150.56139,52.178636,71.676484,65.332786,86.252266,94.033971,111.749776,118.53503,118.793603,119.863487,108.841295,1,2
72.776308,79.688276,90.427177,120.198205,108.32728,97.786226,114.451486,141.633728,128.092687,150.726946,53.226831,73.625518,66.798373,87.841411,96.002236,111.514415,119.807548,120.013528,120.546777,109.845461,1,2
73.301005,77.060567,91.099027,118.925239,106.208912,98.645473,115.005819,140.860356,126.229826,151.060517,77.804268,104.192065,93.436797,104.72791,101.081795,129.189248,132.640626,122.21213,116.544919,127.312591,1,1
75.143463,78.347672,91.60877,122.458739,106.174683,100.261101,115.235957,142.903172,127.557354,150.203142,79.163184,104.226576,94.429483,104.948195,102.657761,129.952307,134.372787,123.587082,117.36249,128.220469,1,1
74.343537,78.478598,90.384718,121.269538,106.189247,99.677701,114.735039,141.051358,127.148339,150.48234,77.502909,101.580928,91.881698,103.405867,100.537988,127.682501,132.308356,121.990637,115.894345,126.480235,1,1
76.358876,81.498443,90.985355,121.136721,109.129494,102.014013,118.226624,142.478499,129.633457,152.446205,53.612347,73.627851,66.146788,86.945254,94.418957,111.513401,119.532826,119.90142,120.30114,109.80167,1,2
74.511455,79.491358,91.925088,120.091734,106.433131,99.368363,115.367058,141.964447,128.76059,151.436789,78.186785,101.433429,94.224205,104.414571,101.322376,129.286183,132.904161,122.015795,116.651346,126.828827,1,1
73.599721,79.199573,90.613915,121.076865,106.540883,98.539111,116.587299,140.515331,127.644948,152.196254,78.234241,104.264196,94.026655,105.373232,102.327152,130.662245,133.78587,123.087209,117.982812,128.11778,1,1
73.986637,78.335536,89.417357,118.401908,105.056136,97.3722,113.573605,140.936821,126.885017,149.327925,79.592964,104.306216,93.618211,104.619556,102.274197,129.260044,133.389089,123.125557,117.779755,128.300875,1,1
72.512661,76.472857,89.199461,118.865718,104.984345,98.897009,113.120777,141.719188,126.148119,148.371423,53.989552,74.266679,68.630277,87.813533,95.723654,112.063061,119.409794,119.595152,121.069142,110.559464,1,2
72.789639,78.167982,89.568719,119.27659,105.914833,99.033936,115.084524,140.860438,128.031215,151.984118,78.197943,102.524487,93.312814,103.685852,101.911939,128.926098,131.079983,123.51464,118.010407,128.246782,1,1
74.009985,77.670902,89.587614,118.979036,106.66178,99.62561,115.647008,139.511484,127.350647,150.880826,78.462759,102.875366,93.764923,103.591881,101.157834,127.532392,133.221758,122.359773,116.231521,127.16171,1,1
72.548593,77.746545,89.906425,118.603163,105.549525,98.080894,114.610035,140.756132,125.418673,149.734758,53.587081,73.839488,67.498797,87.451341,95.379128,111.637475,120.490398,120.01218,121.285447,110.421864,1,2
74.933498,78.729606,90.531497,121.311988,106.647832,99.233938,114.807081,141.603118,127.014036,150.6165,78.797516,103.564941,93.078036,104.554594,101.232872,128.949715,132.866972,123.293681,117.763135,126.942198,1,1
74.842971,80.389501,91.156182,120.713427,106.586984,99.485152,116.051223,142.58721,127.802485,152.609718,53.935542,73.81506,69.319025,88.524812,96.151006,112.727522,120.039373,120.555659,121.35858,110.961917,1,2
73.542926,79.373392,91.775163,120.987491,105.479548,98.154971,114.665296,140.732259,127.496389,151.305216,54.209976,74.280419,66.993089,87.597547,96.119668,111.792489,120.179307,120.186365,121.045152,109.657581,1,2
76.035796,78.770401,90.89571,121.137499,105.46099,99.26715,115.5393,143.367658,128.140724,150.486481,79.41579,103.837978,93.911262,105.072206,102.583865,130.201777,133.327035,124.087579,117.893833,128.348069,1,1
73.757914,78.854787,90.825569,120.559901,105.989335,99.029973,116.384367,141.16164,126.800388,151.237368,53.460056,74.175288,68.187144,88.161571,96.357128,112.858734,120.469545,120.33608,121.816185,110.258699,1,2
73.869183,80.436853,91.803478,120.9946,106.684694,99.659249,116.374836,141.604468,128.224957,153.398568,52.531121,73.089124,66.838575,87.325465,94.894588,112.709664,119.319746,119.270685,118.830165,109.101606,1,2
73.379972,78.176961,88.273964,118.812699,105.068675,97.407176,114.71384,140.229937,125.787548,149.416223,54.358159,74.187642,67.351363,89.083064,95.478845,112.567413,121.198979,120.036415,121.910345,110.773898,1,2
74.275612,78.122403,90.303563,118.854608,105.615816,98.881524,114.499202,139.838654,128.311253,150.706486,78.818821,102.677152,92.996466,103.360714,100.930459,128.554343,133.010503,122.403298,116.331001,127.52235,1,1
74.44169,79.690671,91.080701,120.015753,105.4525,97.954941,115.701436,142.527838,128.364261,149.413083,56.046253,76.217494,69.84012,89.184761,96.948512,114.021491,121.879309,122.642577,122.026878,111.518447,1,2
73.020092,78.082793,90.840877,119.873713,105.909404,97.527306,114.532668,140.026369,127.988953,150.328491,53.924234,74.680831,68.039401,88.446645,96.357389,112.998721,121.152873,121.265143,121.561745,110.99435,1,2
76.119261,79.588373,91.221232,120.490511,106.520364,100.45228,116.219339,142.326131,128.291202,151.080865,79.505154,103.487345,94.098682,104.114954,101.679684,129.340914,133.57728,122.324104,116.611037,127.745387,1,1
75.692541,80.290976,94.966096,121.124481,107.528776,101.299214,116.295408,142.818209,129.301047,152.985661,77.141056,101.592837,92.414717,103.368152,100.41685,127.24288,131.953319,120.745721,115.88839,126.718159,1,1
74.128388,77.990891,90.227953,120.597615,105.540399,99.046131,115.34415,141.818336,127.247952,149.812769,54.404903,74.178182,68.31923,90.036777,96.590114,112.873693,121.203398,120.123922,121.351861,110.40545,1,2
72.227175,77.039835,90.415653,117.380668,104.956424,97.948913,114.173092,140.162728,126.169665,150.253507,54.840777,75.121507,68.207877,87.837261,95.865475,113.138501,120.795375,120.405321,121.891603,110.202278,1,2
74.646673,79.093321,91.123119,120.983299,106.447711,98.212018,114.73488,141.552804,126.330284,149.355033,78.021966,102.835054,93.381076,103.955305,101.176549,129.901023,132.96749,122.759793,116.824793,126.761758,1,1
73.737229,80.073804,89.532138,120.338693,105.44713,98.468968,114.952765,141.16595,127.645693,150.823353,78.510488,102.335433,91.634601,102.941558,100.317033,128.470794,133.221679,122.018338,117.358329,126.500835,1,1
72.54634,79.061905,91.049919,120.321941,106.558952,99.916445,115.987414,141.744732,127.973625,150.92213,79.588169,103.444359,94.761793,104.249836,101.90473,130.530848,135.62784,124.288641,118.439345,128.35825,1,1
74.454677,78.38967,91.342257,120.822242,106.009417,98.806334,114.29345,141.489613,127.74642,150.56942,54.04012,73.672973,67.762223,88.65216,95.957712,112.36675,120.307225,120.682618,120.544097,110.526375,1,2
74.167046,77.648956,88.653566,120.623538,104.458307,98.07256,114.567332,140.844982,127.424456,148.91516,80.656876,105.424412,96.061854,105.726755,102.798014,131.12014,134.822589,124.525371,118.930772,129.423061,1,1
73.340363,77.847818,90.402554,120.204419,104.248016,97.450733,114.997765,141.018305,127.759932,150.731147,78.760017,103.433918,93.373742,104.623972,102.428034,129.418697,132.87238,122.48759,116.964364,128.349219,1,1
72.82875,77.699698,89.583418,120.765077,105.877838,98.818275,115.579128,141.166156,129.044135,150.744884,55.274659,73.333568,68.312964,88.218389,96.87785,113.450494,120.242288,120.739148,121.217054,110.168109,1,2
73.234144,79.345225,89.856633,120.524912,106.251249,98.726025,114.745145,141.480771,127.13444,148.955596,53.564607,74.567221,68.453728,88.429516,97.123925,113.038928,122.288854,121.505451,122.626096,110.814078,1,2
74.716795,80.554878,91.777188,122.396151,106.433176,99.674239,116.614461,142.035005,129.889161,151.714263,55.553714,75.647119,68.298431,90.433442,97.524584,113.74048,122.807357,120.933827,122.520999,112.370708,1,2
75.426547,79.387176,90.187242,120.912935,107.579154,99.150686,116.267454,141.69709,128.175936,150.460172,79.024972,104.04562,93.328238,104.005716,101.512607,129.015122,133.059462,122.49298,116.606672,126.877247,1,1
73.39248,78.124347,90.353758,119.221641,105.67913,98.225684,115.169106,140.982156,127.640472,150.375215,77.863539,103.07282,92.813289,103.802898,101.445042,128.385441,131.807901,121.98575,117.293463,126.921505,1,1
73.396867,79.70931,90.475587,119.629227,105.165835,98.76974,113.704839,140.981966,126.807251,150.319247,79.269797,104.378148,94.004349,105.661508,102.980711,130.224765,134.510335,124.162874,118.16667,128.372569,1,1
73.822511,79.304384,90.308926,119.307067,106.07145,99.832097,114.537715,142.511358,126.736365,150.756657,54.801774,75.284775,68.91208,89.526938,96.470021,114.285343,121.554701,121.534808,122.192871,110.909423,1,2
75.697676,78.905522,89.84355,121.076782,108.051661,99.591642,116.392168,141.726301,128.939303,150.972955,78.894944,103.291085,93.999431,103.801886,101.58879,129.175126,133.253754,121.840105,116.948876,127.880148,1,1
72.206207,77.892582,89.501102,118.424654,104.901033,97.064773,114.445614,139.17657,126.740341,150.595811,81.186642,105.216849,95.647025,106.147709,104.280494,131.236055,136.354961,124.657742,118.932628,129.204547,1,1
73.897343,79.503601,91.079016,120.207979,106.466932,99.448465,115.242323,141.690884,127.641878,150.365408,54.08421,73.850335,67.814661,87.159728,96.661011,111.580899,120.319091,119.298408,120.371245,110.580311,1,2
73.216312,77.803361,90.836835,120.219339,105.720308,98.542962,115.580165,139.933371,126.90087,150.495142,78.637972,102.101697,92.892686,103.200567,101.013081,128.964407,132.419227,122.05752,116.910616,126.72458,1,1
74.214721,78.849962,90.592051,119.502105,105.478351,99.704969,114.4813,141.259742,126.663912,149.837802,55.704922,75.724327,68.739263,90.046197,97.143866,114.842923,121.514979,121.916023,123.143861,111.61939,1,2
72.403883,80.097396,93.149853,120.894191,105.852407,99.01194,115.237432,141.312569,126.110732,150.190085,52.461584,74.043362,67.810053,87.407259,95.472096,111.685945,119.971911,119.914628,120.913808,108.969939,1,2
73.138482,79.386871,91.301539,119.818269,106.940403,98.784893,115.599688,142.717452,129.467676,150.764297,53.610412,73.625376,67.803663,88.09023,95.281779,112.771817,120.497938,120.834835,120.424997,110.430689,1,2
73.523723,78.230026,90.155004,120.188933,105.57051,97.183903,114.512534,139.001121,127.605759,150.627408,79.204403,103.384181,94.166634,104.364506,101.372211,129.947495,132.821706,122.790682,116.788549,127.932702,1,1
73.423645,77.786773,89.275599,118.982325,105.102165,99.735092,114.478155,141.504797,126.066123,151.748919,79.078226,104.359021,94.66478,104.391509,103.100345,130.217433,133.354051,123.525375,118.314286,128.690953,1,1
73.163068,81.519323,91.389726,121.175248,106.236003,97.725081,116.505428,141.000026,128.568932,151.561208,52.425048,73.421522,67.800324,87.751983,95.390555,111.956304,120.017574,119.810984,120.394417,110.252363,1,2
74.922009,78.616774,92.044919,119.030871,105.121221,99.679661,115.214278,141.287749,129.054821,151.887896,78.29071,103.406266,94.489073,103.654069,101.369388,128.175962,133.63279,122.287653,116.454692,126.758305,1,1
74.909615,79.916426,90.200673,121.550608,106.383349,98.542382,116.188098,141.523226,127.235512,151.231385,78.917616,101.836761,92.529578,104.855522,100.851833,128.622874,133.284217,122.629521,116.915,126.663704,1,1
73.770577,77.209258,90.263338,119.155761,104.985616,97.382623,115.425323,141.204556,126.274448,150.180733,52.871471,73.492327,67.990089,87.242638,94.403265,112.180812,120.169199,119.733533,121.191419,109.808575,1,2
72.722051,78.557305,90.032174,121.330537,105.714531,98.817453,115.664225,140.900267,127.569636,151.200992,54.210909,73.593632,68.063936,88.348201,95.972694,112.89912,120.860255,120.521942,121.021959,111.438552,1,2
74.363878,77.272591,90.931857,119.517354,105.191353,98.741766,114.852458,139.636462,128.035602,150.886011,54.009517,74.02226,68.281891,88.903146,96.421476,112.932282,121.302097,121.089682,120.208202,111.312269,1,2
73.506244,79.360416,91.088614,121.201723,105.329868,98.480947,115.777155,141.073278,128.581607,150.367532,77.976232,102.704474,91.981014,102.887008,100.36465,127.526173,131.118148,120.83747,116.055857,126.840217,1,1
73.90357,80.24663,92.369774,121.035962,107.974622,99.476287,114.342509,141.787376,129.300879,150.952168,54.171739,75.312661,68.875959,89.404497,96.547758,112.812188,121.845968,121.424303,122.130562,111.12875,1,2
72.709796,78.885121,90.466198,121.223131,105.88728,99.518961,115.750804,141.341828,129.000716,150.833881,52.935673,72.819001,66.647778,86.940079,94.810927,112.200933,120.316596,120.40806,120.701276,110.092244,1,2
73.384384,78.293565,90.611034,120.826422,104.029689,99.317999,115.405743,141.315523,127.948663,150.984442,78.926662,102.920493,93.449502,104.777957,101.494747,129.204006,133.136705,122.669199,117.088007,127.864896,1,1
73.903823,79.962964,91.733818,120.636509,107.047453,99.201852,116.291949,141.027894,128.782435,151.095465,53.920173,74.269723,68.930839,87.706248,95.732947,112.433921,120.631328,120.079454,122.71603,111.252061,1,2
73.962502,80.148432,90.355871,120.392381,104.730939,98.609075,114.427551,140.800604,128.197506,149.705213,77.949256,103.101463,92.692303,104.071152,100.894782,128.531663,132.553695,122.240516,116.76104,127.041983,1,1
74.941249,79.493862,91.363664,120.028208,106.041683,99.557324,114.597025,142.072381,128.933564,151.240303,80.161323,104.954943,95.210608,105.821158,103.124609,129.2287,135.440496,124.908865,119.01302,128.91517,1,1
72.816418,78.306448,90.982578,119.77369,106.247727,97.341604,115.279038,141.440977,126.861688,151.100289,54.387657,73.576948,68.087418,88.933995,95.544409,113.004101,121.734365,121.550957,122.484219,110.791035,1,2
75.61439,78.391999,93.940658,121.900351,107.134958,101.474557,116.952665,143.326794,128.312565,151.285305,78.334189,103.869476,93.729308,104.910987,100.39576,129.858525,132.278356,122.309294,116.840018,126.652312,1,1
72.626164,77.965283,90.541841,120.072892,105.547911,97.699646,114.743898,141.022086,128.075487,150.453599,80.774188,104.483956,94.286628,105.238023,102.549052,130.293769,134.452406,123.576559,118.447137,129.354738,1,1
74.732339,79.457987,92.667851,121.839636,106.558618,99.525856,117.397447,143.903257,130.142167,153.166884,53.374687,74.227706,67.265242,88.025355,95.258396,111.822093,119.301334,120.417906,121.357352,109.326943,1,2
73.770947,78.903897,90.939316,121.216649,106.094875,98.502253,116.044797,141.636056,128.823512,151.151064,79.309436,102.796925,93.642023,103.955734,101.229713,129.244919,133.542777,123.11518,117.606078,127.414659,1,1
73.265563,79.248944,90.778979,119.52987,104.956218,98.301303,115.322201,139.382993,127.336186,151.304002,55.074675,75.22263,68.723663,90.076657,95.79134,114.219311,121.526276,120.891,122.270661,111.435203,1,2
74.165486,79.294976,91.670536,121.793675,105.159585,99.779989,117.654692,141.766186,127.807284,152.093092,78.508098,102.750783,92.687324,103.433094,101.879564,128.076934,132.588428,122.157699,116.323276,127.789271,1,1
73.892757,79.813473,90.436359,121.046649,105.377555,99.043388,114.539004,141.093548,128.018263,150.441178,55.317636,75.160487,69.21637,89.529482,96.638177,114.395183,121.404486,121.420263,123.119067,111.678676,1,2
74.248767,79.516683,90.7493,120.235957,105.773355,99.243213,115.029086,142.611268,128.341312,151.108827,79.441053,103.931816,93.998178,105.250099,102.895039,130.612755,134.009828,124.041875,117.807017,128.418863,1,1
73.292912,78.327829,90.771422,121.295803,107.542365,97.061336,114.92779,141.636571,127.319609,150.619037,53.01144,74.169349,67.588015,87.830067,95.704197,111.829266,120.124237,119.376176,121.757274,109.777174,1,2
74.692895,79.95457,91.689358,121.02615,108.252934,101.911162,116.973228,143.210701,127.584437,151.10714,78.819221,104.069576,94.102342,105.444432,101.99636,129.113781,134.365273,124.33136,117.667774,128.120133,1,1
74.20354,79.101251,91.249077,120.736591,106.480738,99.452234,115.91037,140.77374,129.138929,151.023545,53.93642,74.476632,67.17894,87.454914,95.642136,112.783357,120.044439,120.878085,121.291995,109.605847,1,2
75.042703,78.800236,93.032051,120.850258,105.399743,98.485421,115.718264,141.383542,128.697198,151.620312,53.173757,74.517939,67.86619,88.543521,95.832229,113.274884,120.764747,121.240453,121.677422,110.527521,1,2
74.772309,79.314414,91.83621,120.770811,106.930057,98.738644,116.737816,142.738057,127.276773,151.097776,53.371243,73.41504,67.243101,89.143299,95.781202,112.405418,121.363239,120.813857,121.915407,109.945668,1,2
72.710017,78.072841,91.068223,120.603523,106.101498,99.242432,115.548571,141.447555,127.127555,150.551484,54.602046,74.360314,68.116782,88.621679,96.325931,112.81656,120.414834,120.91694,122.018491,110.928781,1,2
73.741396,79.35814,90.784932,119.348664,105.536909,98.300309,113.541282,142.376509,128.239672,150.272346,54.715178,76.769786,69.619469,90.214599,97.729139,114.522912,121.084355,121.644914,124.248961,111.166658,1,2
74.650821,81.210854,93.1694,123.065446,107.890874,99.031178,116.298592,143.49857,130.205349,151.462963,53.44138,74.527687,68.166896,87.245049,95.995642,112.981847,120.776304,119.389645,120.676779,110.016578,1,2
