@relation 40dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}

@data
59.942197,69.984054,73.412498,83.71628,86.371279,80.387343,90.236017,91.913045,94.235912,97.919478,34.748068,42.064775,74.964163,73.696569,77.552051,109.371769,90.507318,79.554818,117.192723,105.995324,37.952229,49.83413,57.908479,53.693101,55.553049,63.803458,66.911035,67.336458,67.962044,65.834862,53.353346,60.484093,84.404963,100.564258,113.997092,117.296603,112.776625,97.145924,105.772763,129.589077,1,2,1,1
57.606892,67.625323,71.320521,80.959333,84.435931,77.824013,88.343714,89.500567,91.708089,96.354148,36.507441,46.016766,77.615756,75.034056,79.109447,110.065445,91.482822,81.592579,120.864752,107.495302,36.393108,48.211422,56.265657,52.059539,53.835248,61.834854,64.837051,65.122101,66.182191,64.183993,55.261544,60.629133,88.024286,100.77305,116.635351,119.174296,114.814491,99.524855,107.089717,130.845519,1,2,1,1
58.96215,69.015939,73.150334,83.212341,85.806775,79.618359,89.690986,91.038565,93.222372,97.611246,76.670696,71.575168,74.236221,66.057596,100.768153,98.291638,109.58149,127.153875,117.820291,114.557121,37.43451,48.994775,57.209762,53.138677,55.069402,63.31519,65.948867,66.47996,67.027667,65.030254,51.443231,59.34228,84.196283,97.965558,113.668098,117.643262,112.461382,97.783259,105.424358,128.688435,1,1,1,1
59.200988,69.889682,73.297044,83.126586,86.1499,79.527255,90.585922,92.076934,93.80743,97.959828,76.413046,69.958564,70.760952,66.492727,100.125636,98.876081,112.227839,125.761042,116.195892,115.134995,45.566695,39.040924,70.043795,64.697475,88.900878,88.184552,90.588094,116.590058,109.185941,88.379627,55.148439,60.687964,85.266444,100.855962,116.207472,119.858326,114.447983,98.91511,106.812272,129.769532,1,1,2,1
61.30556,71.597501,74.797999,85.012371,88.197212,81.331416,91.937485,93.450255,95.866045,100.356569,35.136136,46.534475,78.961838,73.124942,77.055927,110.161154,92.911929,80.635407,119.543018,106.444623,35.448719,47.428273,55.979742,51.472977,53.097498,61.267233,64.49655,64.73287,66.175705,63.539804,27.663579,37.604645,56.321761,65.151375,60.90989,69.433398,73.92998,86.169974,72.878271,88.310407,1,2,1,2
58.818393,68.864227,72.015274,82.388591,85.17995,79.132397,88.795412,90.798066,92.819204,97.181445,31.967735,42.681412,76.504964,72.367419,75.546668,108.364642,89.976591,78.722304,116.032117,105.593989,45.41407,39.972909,71.785756,64.021341,89.818049,88.187596,90.21269,117.617508,109.197081,88.860092,27.320923,38.29317,56.743646,65.399068,59.938946,69.589175,73.829165,85.971298,72.91151,87.621774,1,2,2,2
59.077272,69.448069,72.590682,82.771709,85.942397,79.046477,90.013388,91.273651,93.598166,98.017481,34.636953,44.925359,78.192897,75.070079,78.774094,109.748155,91.589336,81.617958,119.966384,108.248194,38.879142,50.309323,58.600214,54.34168,56.480768,64.58863,67.092241,67.625611,68.592038,66.756597,27.076241,37.8703,56.843003,65.086259,59.707152,69.422569,73.489747,85.265334,72.640493,88.363141,1,2,1,2
58.052322,68.246255,71.693722,81.517388,84.934929,78.059428,89.012048,90.374975,92.487019,96.643419,34.531114,45.702083,77.038053,74.094755,76.809736,110.361591,92.768351,81.212523,119.697949,106.882805,44.304937,38.727516,71.002579,64.333131,87.63957,87.459838,89.619423,116.789265,106.02438,88.996091,53.062068,60.43903,84.910361,97.957984,113.056667,117.365331,113.152449,97.560508,105.206304,127.878125,1,2,2,1
60.906003,70.946572,74.276646,84.584155,87.263944,80.888567,91.561522,93.203738,95.207691,99.166044,32.834956,43.604931,78.239363,73.519263,78.055292,110.522415,90.648004,80.448353,118.908716,105.483941,38.05629,49.76737,57.943259,53.509503,55.522392,63.798679,66.919054,67.017637,67.960083,65.811338,52.419716,59.705655,83.221417,97.50317,112.789019,116.737172,113.322097,97.506363,105.100517,128.767402,1,2,1,1
61.00172,71.594397,74.6392,84.61008,88.044393,81.526993,91.520089,93.333964,95.069358,99.739346,76.361485,71.4506,73.276549,66.504435,100.9722,98.618068,110.079356,124.841922,117.168964,115.831287,37.357999,48.826742,57.102669,52.465098,54.764071,62.947818,65.951656,66.447701,66.977883,64.819488,54.012527,61.745249,85.338956,100.856434,113.8286,118.446094,113.559554,98.900504,106.868376,130.587103,1,1,1,1
58.123562,68.041546,71.46281,81.879394,85.191465,78.787995,89.101264,90.167453,92.469563,97.04636,34.133463,44.963833,78.518991,76.179865,77.531889,110.990102,91.124048,81.494553,120.382813,107.777684,44.726693,39.671445,70.787531,63.559804,89.073665,89.472655,90.003233,117.177635,109.720168,89.78112,26.804493,37.334035,56.12704,66.029219,61.276911,69.991002,73.922516,86.916431,73.020729,88.064718,1,2,2,2
57.57993,67.097106,70.696413,81.04102,83.973678,77.278488,87.881102,88.994523,91.274484,96.105118,35.390206,43.860398,76.911098,73.573716,76.92355,108.033931,91.755309,80.540955,119.442976,107.333215,36.819116,48.444303,56.348207,52.287764,54.073191,62.022865,65.483547,65.306661,66.392487,64.288412,28.169886,38.500383,56.407956,65.559375,61.817935,69.997681,74.258557,85.948244,73.02194,88.800797,1,2,1,2
58.764855,68.6657,71.585532,81.907317,85.361722,79.059717,89.458252,90.66795,92.936054,97.410496,35.307431,45.540637,78.647958,75.349683,79.045388,110.496713,92.183298,82.593896,118.118109,108.049163,45.197647,36.433125,70.808262,63.07379,87.772816,87.777702,89.744793,115.947152,107.479475,87.243077,54.167822,61.145037,85.54165,99.95965,115.361898,118.036633,114.103372,96.884217,106.263309,128.485259,1,2,2,1
59.750964,70.086452,73.181451,83.310551,86.17834,79.850693,90.617641,91.957086,93.78535,98.393847,74.685062,70.041518,70.601618,66.558923,99.508096,98.275501,110.38237,124.738619,117.705819,112.188958,36.786209,48.486259,56.427899,52.439768,54.405143,62.010361,65.387659,65.782565,66.89609,64.468677,53.057246,59.248781,82.837087,98.607378,112.810099,116.881576,112.520126,97.374729,104.359429,128.122538,1,1,1,1
58.260275,67.844396,71.230839,81.717496,84.390016,77.734975,88.115704,89.718223,92.025617,96.364019,74.944187,69.950288,71.040874,66.008428,99.913644,99.644631,111.017881,126.05402,116.993026,113.83427,37.610531,49.202598,57.434037,52.98859,54.735885,62.907787,66.213463,66.459619,67.188248,64.991595,27.01777,38.188203,56.678707,65.77855,60.883322,70.536424,74.657125,86.681072,72.790332,88.601721,1,1,1,2
58.636899,68.689152,72.072459,81.807524,84.885599,78.656392,89.02418,90.571259,92.634536,97.020309,76.326142,70.394025,73.05761,66.745093,98.111769,97.947548,109.870977,125.583562,117.406629,113.93887,44.166283,38.568679,69.861385,63.541592,87.832617,89.304179,89.361701,115.914064,107.659478,87.814082,27.382065,38.850629,57.066168,66.703843,62.037113,69.73302,74.714442,86.340163,73.934554,88.755987,1,1,2,2
57.332685,67.822974,71.275948,81.553597,84.035961,77.687537,87.923153,89.477918,91.974934,96.158164,76.167496,71.896069,72.513411,67.228377,99.418505,99.139338,111.040789,125.52438,117.900638,114.360295,45.403988,37.748067,71.486173,65.046714,87.469105,88.218677,89.693245,118.057855,108.229097,89.385652,27.737287,38.467789,57.156992,65.821666,61.98768,69.908282,74.811356,86.14348,73.418891,87.957563,1,1,2,2
59.740501,69.403221,72.750383,83.305315,86.138523,79.481751,89.938459,91.015395,93.762003,97.949202,76.560572,72.232475,72.087408,66.3456,99.034695,96.897863,109.725955,125.579066,117.179674,115.998948,46.253166,40.862037,71.140035,64.092439,89.300372,90.227524,91.004984,117.301541,108.977131,88.242528,54.298365,60.309171,86.705132,100.662205,115.954003,118.865056,114.197478,98.183042,106.3898,131.237225,1,1,2,1
60.102491,70.228902,73.891832,83.772318,87.053415,80.957796,90.686611,91.998861,94.627051,99.104812,35.018646,45.590602,79.401427,75.1917,77.062741,109.770707,93.101795,80.629381,120.491886,108.428145,37.990379,49.842756,57.880865,53.442739,55.749487,63.647332,66.478774,67.252179,67.804448,65.504359,54.135419,60.83027,85.468032,99.114482,114.319637,118.421066,113.890611,97.65189,107.351345,130.833046,1,2,1,1
59.073289,69.512835,73.021295,82.883147,85.620081,79.310279,90.231043,91.611796,93.255482,98.072375,36.212381,45.047208,78.893726,75.337745,78.067123,111.93248,92.576438,81.78234,120.728975,108.513199,36.359125,48.266344,56.111811,52.031263,54.019824,62.325341,64.83805,65.53394,66.506306,64.285859,51.453581,58.818116,84.379097,98.348392,114.000283,116.826244,113.534549,96.861602,105.450278,126.953846,1,2,1,1
59.28564,69.736463,73.038735,82.912219,86.249762,79.739765,89.933515,91.192249,93.393483,97.891633,36.593833,45.413701,78.920353,74.663855,78.186514,110.334562,91.966543,80.119146,118.814808,106.360641,46.662741,41.362402,73.075179,65.722053,89.661015,88.521268,91.189054,118.335686,109.701072,91.1349,54.223919,61.021476,86.041123,100.063162,114.051192,119.345751,113.34402,98.420168,106.001913,129.352448,1,2,2,1
62.099872,72.071887,75.571576,85.348839,88.832135,82.784873,92.60202,93.699899,96.311403,100.874615,75.510129,72.02851,69.082304,66.705359,99.794319,97.388535,110.636917,126.624664,117.420302,115.529269,36.911451,48.403248,56.121387,52.282812,54.608725,62.403549,65.197605,65.964491,66.594802,64.656613,54.323209,60.750747,84.65624,100.856556,113.988644,120.177539,114.533813,98.701061,106.683886,130.275454,1,1,1,1
58.49344,68.744983,72.003376,82.040823,85.601655,78.675671,89.282726,90.670181,92.536616,97.337313,77.38094,73.393502,73.618759,69.292355,101.380242,99.967105,111.721187,128.091073,118.152835,114.651619,38.808193,50.238015,58.421548,54.271903,55.944143,64.472178,67.310998,67.718958,68.328816,66.512861,26.660231,38.067817,56.165602,65.176574,61.317796,70.123025,74.654405,85.695626,72.772716,88.020854,1,1,1,2
58.438284,68.242693,72.478852,82.006199,85.648379,78.606899,89.226557,90.241116,92.612332,97.238586,35.291847,46.655327,79.624905,75.349088,77.788107,110.47644,92.455665,81.138149,119.61661,107.418586,36.384081,48.314466,56.349514,52.387865,54.351194,62.086559,65.479015,65.759338,66.535723,64.257217,26.075966,35.331068,54.350735,64.011829,60.071935,68.018757,73.161182,84.601106,71.66343,86.673982,1,2,1,2
58.678303,68.829717,71.916514,81.890764,85.186334,78.460125,89.274505,90.296911,92.803256,97.158262,34.74016,47.344762,78.563607,77.852776,78.272928,110.313158,92.957619,82.72246,120.405915,108.370359,38.192738,49.816039,57.934466,54.18446,55.647377,63.634515,66.894391,66.998417,67.92812,66.068956,54.167438,59.758627,85.671717,99.47548,114.978293,118.188493,113.841104,99.041273,106.485669,129.405247,1,2,1,1
58.388769,68.074982,71.917551,81.879442,84.30874,78.168772,88.930206,89.781722,92.105622,96.833433,77.126033,71.883264,73.47625,67.246179,99.75092,100.745853,111.790766,126.108532,116.940482,114.021709,36.535798,48.093458,56.286682,51.974103,53.901057,62.171055,65.030794,65.494732,66.346207,64.55626,53.229634,60.320146,84.851197,99.50916,114.08202,117.472814,114.244735,98.431791,104.583016,128.639541,1,1,1,1
59.141177,69.122768,72.667901,83.130993,85.967939,79.077191,90.192895,91.086389,93.01509,98.086196,35.79424,46.35086,77.774229,74.772818,79.016497,110.792641,93.013472,80.908743,119.012447,107.162287,35.980362,47.64718,55.554105,51.312177,53.298476,61.913878,64.694212,65.14427,66.158434,63.853074,28.940072,39.446721,58.232043,67.057114,63.022785,71.49456,75.97389,87.572489,73.995083,89.057429,1,2,1,2
59.757059,70.220576,73.634685,83.515176,86.466958,80.122897,90.964789,92.246956,93.871669,98.551865,33.807693,45.711954,76.906858,73.831683,77.112592,111.851326,92.181104,80.945267,119.753621,105.524166,45.811374,39.629364,72.251758,65.003381,89.382157,90.506949,88.523352,118.543256,108.257709,87.768888,54.030289,59.562838,83.433895,99.238307,113.036143,117.445061,112.973316,98.003383,106.073918,128.044942,1,2,2,1
59.328771,68.75711,72.973187,82.744739,85.710406,79.161733,89.654744,90.910946,93.28479,97.63381,34.856993,46.232964,78.476621,73.60825,78.189255,109.275787,91.680435,80.954735,119.576426,106.342714,44.758967,40.149454,70.972686,63.076332,88.530067,88.061202,89.893032,117.101816,108.027514,88.792689,29.556532,39.74092,57.611337,67.662973,62.617293,71.786078,75.745259,88.039333,75.28862,89.659761,1,2,2,2
58.077044,68.599639,72.16534,81.742998,85.544565,78.271305,89.195791,90.294681,92.514673,97.157339,74.612921,72.518365,72.956876,66.346204,99.596543,100.444951,111.155736,125.908378,117.703847,115.419797,36.10834,47.602369,55.966951,51.875256,53.635133,61.763974,64.698359,65.064292,66.047249,64.168155,26.817835,38.392949,55.653751,65.649219,61.612322,70.067339,74.337188,86.360798,72.844735,88.000133,1,1,1,2
58.991481,69.055229,72.883634,82.60877,85.703953,79.399581,89.982031,90.696235,93.229489,97.421382,75.057044,72.16144,73.955891,67.128898,98.604282,100.918708,111.290271,125.729136,117.601044,116.801709,42.9027,39.117328,70.114049,63.941096,87.70376,87.772165,88.787549,117.932675,105.633565,87.912457,53.771354,61.357651,86.942926,100.837017,114.472158,118.374385,115.093969,98.39007,107.361541,129.456858,1,1,2,1
58.11134,68.765597,71.763674,81.906606,84.623825,78.454691,88.750275,90.037595,92.431214,97.187186,31.97469,45.10184,76.573985,74.41311,76.375028,108.879544,90.558415,78.902924,118.523612,106.011602,35.951781,47.653643,55.865947,51.710948,53.430376,61.577246,64.895804,65.214856,66.014979,63.780071,27.216972,38.108284,55.796194,65.234088,61.315699,69.705614,73.645387,85.503192,72.913354,87.766828,1,2,1,2
59.085175,69.514909,72.341112,82.99516,86.006025,79.365565,89.755109,91.312762,93.108195,97.81118,34.732343,45.692508,78.767906,74.858946,78.52671,111.139648,92.57632,81.087118,120.82772,107.577918,36.278317,48.305112,55.987678,51.886533,53.943788,61.998933,65.135707,65.606359,66.271592,64.241585,26.235733,36.193357,55.760346,64.973678,61.140253,68.584472,74.138708,85.590957,72.592515,88.126456,1,2,1,2
61.25193,71.766807,73.862445,84.848783,88.077974,81.425982,91.395751,93.396165,95.553353,99.686227,35.114502,45.519202,78.325872,73.433504,77.785456,109.986128,92.705103,80.61011,119.866211,106.978235,45.840888,39.320188,72.188595,64.516126,89.78723,88.552815,90.415556,116.896017,107.581045,89.422069,27.521974,37.674729,56.154336,66.087577,61.332873,70.522173,74.525615,86.669283,73.986963,88.209293,1,2,2,2
57.175004,67.64842,70.959903,81.381922,83.826197,78.059494,87.89274,89.202125,90.887276,96.500024,34.35455,46.885524,79.075844,76.027482,79.625114,111.217235,91.422179,82.59102,120.300346,109.106495,45.65563,38.588463,71.198408,63.436304,90.296443,89.347305,90.798279,116.802829,107.814124,89.525877,27.822513,38.813844,56.804777,65.058387,60.756023,70.212829,74.71989,86.846573,72.634259,89.064275,1,2,2,2
58.894998,69.401072,72.665714,82.258962,86.103052,79.400075,89.338568,91.302839,93.522225,98.119684,76.146512,70.732632,72.032263,67.358617,100.545165,98.123223,110.080923,124.42182,118.054635,115.453224,46.895854,39.906413,71.691702,65.838103,90.060965,90.800948,91.682271,117.452893,109.358112,91.05103,27.025169,36.807214,55.801098,64.601437,60.308415,68.894638,72.788877,84.702529,72.344161,87.503021,1,1,2,2
58.855045,69.228243,72.458899,82.759538,85.888436,79.381615,89.984819,91.124861,92.864434,97.786622,36.337021,48.031534,79.544292,77.282604,79.633873,110.84831,94.315887,82.406782,120.690116,108.106498,45.010946,38.303965,71.477673,62.466567,87.889253,88.426995,90.722724,116.483254,107.554993,89.450529,27.92621,39.219824,57.445079,66.336866,61.564461,70.15997,74.415557,87.183775,73.236796,87.823896,1,2,2,2
60.18993,71.055163,73.674912,84.382468,87.138531,80.512093,91.307516,92.379497,94.619469,99.326652,75.416809,71.854198,73.846427,69.374747,101.13806,100.119708,112.942221,125.96293,118.254722,116.132828,45.641373,38.167593,71.325943,65.371036,88.258568,88.186043,91.249674,116.829725,107.553187,90.279476,54.289478,60.74089,86.645967,101.833482,114.33277,120.075277,114.421425,100.395601,107.605748,131.655316,1,1,2,1
57.814584,68.364232,71.660559,81.312712,84.706508,77.788664,88.706366,89.53409,91.934038,96.755582,34.940139,45.206046,76.932993,74.405529,77.191741,110.995461,92.054372,80.647728,119.399486,106.534416,35.195734,46.733894,54.742994,50.948381,52.978519,60.615106,63.726417,64.33214,64.866941,63.044242,53.023886,59.545862,83.625109,99.57152,113.558316,117.667783,113.835603,98.131518,105.824346,128.481275,1,2,1,1
58.445392,68.15029,71.714513,81.101533,85.15936,77.675735,89.189441,90.09362,92.226981,96.80893,36.554688,47.31263,80.159436,75.17001,78.880232,110.787507,91.889269,82.327012,120.042705,107.770323,45.007289,37.63407,70.643019,64.201486,89.60934,88.52882,90.427051,116.961663,107.679528,89.01712,55.821447,62.921571,85.521948,102.045936,117.678672,118.376095,115.892502,100.381153,107.117512,131.609414,1,2,2,1
57.936817,68.277687,72.117364,81.813147,84.664453,78.291143,88.858863,90.181352,92.215183,96.88789,34.252852,44.229201,79.102087,75.13101,78.000948,110.45505,91.485752,81.721929,119.662384,106.065083,45.522648,38.192076,70.777546,63.810714,88.138649,86.994534,89.654762,115.518563,107.664902,88.668904,27.433123,38.413812,57.092271,66.822428,62.103062,70.848523,75.028083,86.53116,74.077531,89.590489,1,2,2,2
59.663435,69.768243,73.110806,83.007621,86.520542,79.479349,90.170968,91.596745,93.658367,98.318118,35.190537,44.773941,78.2546,74.298624,77.459551,109.80849,91.621736,81.586036,120.422534,106.635345,44.312175,39.186223,70.926309,64.048713,88.986251,89.368638,91.386346,117.371924,109.414382,87.616977,26.576877,38.738302,57.438516,65.864655,61.993312,69.653867,74.833168,85.470694,72.937244,88.216702,1,2,2,2
58.810876,68.752378,71.982471,81.911331,85.360917,78.804003,89.167403,90.420827,92.600425,96.92176,34.167778,45.711541,78.118524,74.86385,77.579784,111.83065,90.947829,81.863335,119.371889,106.56216,45.425604,39.925072,71.383709,62.615487,88.836888,88.633214,90.895245,117.25881,108.998773,88.209514,26.725252,37.252763,56.324935,65.049406,61.561388,70.128507,73.975959,86.892127,73.102344,87.742689,1,2,2,2
60.937703,70.482122,74.446602,84.406748,87.85337,80.545533,91.194172,92.505416,95.073571,99.361183,76.052641,72.966447,72.504756,67.205086,101.319581,100.977866,109.914812,126.305197,118.62153,117.19423,43.661615,38.310127,71.807867,63.262753,89.023115,88.595235,89.419947,117.107344,106.874771,89.190215,54.10751,61.508894,86.090742,100.129476,114.278796,119.33045,113.281008,97.352972,108.134552,129.618217,1,1,2,1
58.920162,68.933988,72.21878,82.4844,84.886012,78.638663,88.72801,90.670078,93.104132,97.282549,34.851013,45.194828,79.260652,76.799409,79.710319,112.578637,92.406129,82.65422,120.701195,109.264692,37.862312,49.894722,57.928541,53.81549,55.5117,63.492433,66.908557,67.368391,67.738536,66.218843,26.009834,37.242313,56.049901,65.100373,60.761948,69.171146,73.516213,85.889976,72.421859,87.60951,1,2,1,2
59.10844,68.934298,72.757653,82.764194,85.567294,79.053267,89.508648,91.052459,92.83694,97.449282,77.173138,71.227614,72.310124,68.114396,99.864989,98.361303,110.54247,124.835435,117.883789,115.353936,45.990893,40.138563,71.928542,63.335515,87.731897,88.099132,89.994938,116.721042,107.292269,90.311247,25.836516,37.539608,55.66415,65.142478,61.105726,68.866251,73.583996,85.436691,72.42281,87.079282,1,1,2,2
59.600295,70.010783,72.928581,83.084397,86.349302,79.294929,89.932045,91.786643,93.754466,98.650068,77.048683,71.936487,70.551537,64.437938,99.997562,97.316948,108.707381,125.232168,117.583265,115.35043,46.582372,40.288003,72.590575,66.246088,88.960084,90.777124,90.649839,118.761165,109.413983,89.870404,54.144365,61.363207,84.298133,99.006846,113.774357,117.68422,113.282469,98.841531,106.750889,128.772608,1,1,2,1
60.687122,70.865628,74.227516,84.267057,87.314598,80.960766,91.628368,92.848493,94.876187,99.820836,77.18651,72.841288,72.075469,66.923666,97.997097,99.765448,109.926187,124.493167,114.986673,114.513888,44.511383,40.910359,72.572333,63.475228,89.832304,89.288051,91.247768,118.864045,109.236938,90.31456,54.038444,61.717255,85.66027,101.06932,114.775626,118.863573,114.842672,98.981277,106.912907,131.325168,1,1,2,1
