@relation 60dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}

@data
69.629806,42.313717,73.578089,74.682004,86.742578,53.953329,66.846871,59.631294,91.741374,77.939415,20.377387,38.96244,60.42638,63.405612,60.777679,70.84031,64.685828,63.76725,66.826742,81.359787,24.311827,60.009469,72.566854,69.261442,104.863425,105.178199,102.012574,87.229001,102.38316,123.309641,41.158925,26.592721,71.728162,66.316794,45.381217,65.153482,67.021643,106.777285,92.02109,114.770809,75.610011,77.595913,74.977471,44.653876,91.382576,50.679214,97.965841,70.59481,95.328442,79.877188,42.291439,65.441578,54.182672,80.796938,36.828253,48.347963,57.161484,76.369279,64.269735,88.571651,1,1,1,2,1,1
69.39631,40.547791,73.45629,73.442586,87.548504,53.134728,65.954415,58.833563,90.935733,76.470664,37.67095,58.516196,41.64529,53.325773,60.222442,72.621454,98.373203,109.11175,105.113931,120.755885,69.959202,82.81609,103.504376,119.05022,117.204185,127.329579,135.582055,131.219009,116.774604,126.582925,65.080464,54.792106,77.86964,71.504269,64.935772,106.118177,74.62834,89.703458,105.605878,113.112954,68.442873,86.338736,102.997529,121.367725,98.707866,122.858163,104.522519,121.035987,107.475867,144.810537,27.867072,31.577209,32.885685,64.240364,82.554301,91.104163,89.849615,108.986095,103.254782,107.877817,1,2,2,1,2,2
70.240424,43.864846,74.364149,76.700124,89.041518,52.81913,68.14841,58.09702,93.711405,76.793801,18.87735,37.534032,59.730995,63.393112,59.271873,69.242975,63.66427,62.401613,65.718033,80.293985,70.690807,82.91513,103.646319,119.665015,116.373679,126.619284,134.715741,130.73364,117.28763,127.12125,65.593793,54.052267,77.744772,69.189971,63.70309,107.899151,71.772325,87.113425,105.395708,112.490205,69.544719,88.477404,104.70826,122.714705,99.988805,123.258974,106.960699,121.236343,110.859227,145.599326,26.982866,30.283321,33.874682,63.762056,82.039342,91.076847,91.034826,109.746459,102.315919,106.932924,1,1,2,1,2,2
70.711222,41.893849,74.391756,74.760732,86.350967,52.980405,68.032085,57.947807,90.71032,75.434533,19.692769,36.916077,59.76802,63.327912,59.103903,70.083144,62.869529,62.919511,64.918265,80.531284,73.062355,85.755746,106.651999,122.324584,119.431781,128.963614,138.255641,133.306463,119.860438,129.675817,39.492063,25.417407,71.386167,64.779232,45.269737,63.310167,67.208197,106.443208,92.305918,113.253624,68.226649,87.173969,103.122354,122.15034,97.335472,122.556696,105.752193,120.428732,107.632392,144.668262,38.390029,64.852449,51.719528,80.180879,36.382499,49.191422,58.04769,73.629829,63.686746,86.970649,1,1,2,2,2,1
70.844502,43.347167,74.221471,75.001443,86.999037,56.059003,65.96392,59.765001,91.684175,75.160505,18.609094,37.300663,59.402599,62.563835,58.278184,69.050803,62.160722,63.02218,65.36128,79.963436,23.624317,60.439278,71.134367,68.314642,105.839499,104.430506,100.071631,87.902226,102.49088,123.155746,40.638757,28.230855,72.588821,66.899315,47.278415,64.260232,67.73186,107.290781,92.688756,116.403996,75.970538,78.863365,74.736421,45.559781,92.333602,51.802016,99.693544,72.621092,97.01321,80.141893,38.321145,65.961264,52.821979,80.214494,37.031652,49.716264,56.934269,74.283567,63.013346,88.296674,1,1,1,2,1,1
71.277466,42.628431,73.899128,76.014322,87.6904,55.438504,66.672776,56.963964,93.777938,77.070882,35.532108,58.779786,40.473062,52.969295,59.334002,73.106011,98.089797,108.224589,105.517149,120.422343,71.161436,82.584454,105.401816,118.896489,116.995906,126.660112,135.901746,131.857897,117.133779,127.475211,64.12605,54.629085,76.253869,68.243216,62.56759,106.180512,72.357546,87.050037,106.183269,112.876254,73.401038,77.59755,74.345777,44.449238,91.194631,52.400703,100.29391,70.857931,97.040298,81.069293,38.854289,65.425777,53.087832,81.961408,38.182212,48.351268,58.467884,73.580891,63.904392,88.922863,1,2,2,1,1,1
70.653122,42.018741,72.2782,73.877042,88.50257,54.505294,64.25381,58.450055,92.61816,75.771065,20.944002,40.064979,60.934738,64.392373,60.863301,72.148516,64.668732,63.979969,66.92764,81.684504,69.71198,81.896941,103.912187,117.320998,116.182802,126.341766,134.243363,129.860325,116.694652,126.010787,40.358554,27.565829,71.182998,67.342375,45.256634,64.020671,65.927309,105.622372,91.606991,115.043644,74.949233,78.717237,75.994233,46.336497,90.065887,51.542262,99.688804,70.146618,97.650506,81.574082,38.657323,64.924522,53.796067,80.982805,36.423274,49.105328,57.994633,74.118781,64.695252,87.143616,1,1,2,2,1,1
70.084406,44.690349,72.039088,76.064018,86.969153,53.637264,65.625443,60.242388,92.43589,77.421759,19.896436,38.47177,61.028432,64.176169,59.839403,70.898894,63.778191,63.713815,66.564787,80.907672,70.44005,82.479036,103.255255,118.843352,118.138605,128.060865,135.279131,130.829545,117.061104,128.266782,64.916944,52.553873,78.873082,70.836588,63.204084,106.511483,74.956256,88.329956,106.314335,111.164029,69.136175,87.072809,103.510658,123.690359,97.788291,122.378445,104.661219,122.444877,107.974343,143.869813,39.155122,63.127376,50.896888,79.904749,36.571526,47.948354,57.350516,74.468791,64.142564,89.126213,1,1,2,1,2,1
68.642184,42.030506,74.096086,75.952965,88.352871,54.00046,65.041939,59.898156,92.899496,77.177124,19.367855,37.467256,60.640102,63.128785,59.199057,70.14162,63.416839,63.139927,65.663946,80.820312,71.492338,84.042705,104.875591,120.000769,118.140454,127.807278,136.541461,131.588587,118.102127,127.965242,38.680676,27.516061,71.952998,65.470334,46.321461,64.500002,68.255264,107.224265,91.071492,114.292008,69.592869,87.449584,105.627068,121.968339,100.22582,123.487582,105.988255,124.146392,108.844479,145.716737,25.845295,31.915098,33.507666,63.986495,81.28644,88.112543,91.242364,109.507586,102.071143,107.04041,1,1,2,2,2,2
70.888139,41.703915,73.503848,75.934623,86.704802,54.039463,65.977313,57.83947,91.833124,76.017108,38.93823,61.062234,40.034013,52.861379,61.03796,73.406008,99.356363,108.224641,106.318891,119.606387,22.507229,60.372707,73.095665,67.429554,105.225286,104.050064,100.129272,86.626784,102.107645,122.247503,65.464329,53.987309,78.552914,72.023284,66.149756,107.516901,73.018381,89.848634,107.955062,113.033836,74.805,80.140349,75.83764,44.488197,91.689792,52.383377,99.651067,71.311883,97.279474,81.080719,38.769384,65.319468,51.861676,78.710702,37.648924,47.98246,59.329577,74.270249,62.568139,89.361099,1,2,1,1,1,1
69.859925,43.594805,73.702077,75.726766,87.274345,53.473307,65.032821,58.36502,91.992289,75.619041,36.349221,58.708019,37.884726,50.949039,58.427667,72.617698,98.796088,107.934712,104.832907,119.934812,24.454532,59.599713,72.5769,69.194545,105.289062,105.823286,100.525493,87.498917,104.104778,124.362603,40.624338,27.836579,70.887048,65.777575,47.507542,66.014177,67.316086,105.33173,90.558456,115.92786,74.424787,80.566602,75.252622,44.808542,90.6248,52.868446,98.840629,72.100017,97.447116,81.539407,40.514767,66.647419,52.865004,80.470161,38.761511,50.059787,57.583021,74.891093,65.389805,90.652721,1,2,1,2,1,1
68.09222,40.238699,72.47725,76.735613,86.651085,53.483639,65.156788,59.470439,92.110722,76.885247,39.37987,59.963025,39.24583,50.764895,58.654345,72.913778,97.370206,106.472309,103.401014,119.781832,70.87259,83.033786,104.220154,119.159754,118.013748,127.064654,133.708063,131.316463,116.019239,126.387987,63.605181,53.768573,76.069047,69.100329,63.676698,106.259048,73.949058,88.226803,105.302618,112.932029,74.994177,80.228249,74.563434,46.293038,90.75689,52.407066,100.226186,70.774221,98.347308,81.824144,39.94479,64.648925,52.871024,80.287472,36.255767,48.671955,55.956433,75.745208,63.659737,88.406369,1,2,2,1,1,1
70.505922,42.176608,74.364024,73.869723,88.004631,54.926294,65.036186,59.154103,92.872052,76.006571,20.23881,38.39823,61.086602,64.112003,60.606011,70.848071,64.459475,63.861047,67.147912,81.878343,72.288295,84.112025,104.744148,119.975705,119.161582,128.546096,136.915712,133.073707,119.034095,128.251394,37.9996,27.83586,71.454374,64.716113,45.949655,64.538243,68.269838,104.765128,93.016056,113.944284,70.552467,88.922054,105.144184,123.254917,99.977544,123.992734,105.009332,122.013587,110.517451,144.723603,39.422772,66.262798,53.530183,80.397849,35.49078,48.608963,58.39021,74.816729,62.817722,88.539091,1,1,2,2,2,1
69.944139,40.109027,72.849912,74.152522,85.780487,53.945816,64.627544,57.209936,91.376307,75.87566,19.110246,38.14717,60.539423,63.210463,60.355744,70.779507,63.553167,63.342425,66.007892,81.260493,71.510197,83.967455,104.788289,119.375794,118.060198,127.070727,135.794344,131.226839,116.474048,127.746678,64.881125,53.934034,74.957822,68.803545,62.104338,106.961633,73.27504,86.34179,105.09197,111.745947,69.983141,86.776694,104.998028,123.904452,99.17588,121.520247,106.621872,122.807199,109.924502,146.011434,39.536378,65.276441,52.128015,82.150759,37.550031,50.310587,58.771612,75.52866,63.898163,90.353057,1,1,2,1,2,1
69.806366,42.454866,73.843947,76.23813,87.227318,54.149521,65.988121,58.399443,92.139622,75.483116,17.743083,36.920008,59.049632,61.634659,58.190382,69.725445,62.560333,61.841115,64.018647,79.310763,23.000082,60.143981,71.503597,70.040484,105.83308,105.805114,101.690996,88.048334,103.415932,123.14462,64.929698,52.933938,77.23078,70.582474,64.73596,106.452263,74.51743,88.291622,105.107659,112.94324,68.78626,87.643444,104.18766,123.135368,99.114391,122.794411,106.086988,121.616443,108.896532,144.861926,26.771239,32.04632,33.641156,63.729778,81.398712,89.856222,90.434283,109.782584,100.397807,107.65452,1,1,1,1,2,2
69.436414,41.370738,73.353546,74.68312,87.895633,54.702488,66.103106,57.956979,94.35861,74.253345,37.757237,58.763034,39.775842,52.363736,59.228463,74.020095,97.364455,108.92177,104.819351,119.005547,23.405353,58.210553,72.166153,68.134293,104.937356,104.850693,99.271592,86.968972,102.906224,122.368567,39.226516,27.041528,71.377921,65.43624,46.505489,62.84367,67.236169,104.906041,91.105299,114.670133,74.685928,78.178929,75.050091,45.138125,90.696465,52.216134,99.641179,70.614542,97.660964,79.872888,38.465601,68.145299,53.889662,80.473915,37.618692,47.710859,60.44344,74.068439,64.09637,89.466759,1,2,1,2,1,1
71.966063,43.220578,74.620978,73.792705,87.341929,53.164285,65.756802,58.577629,91.672101,75.978171,36.783442,56.50295,39.520424,52.554519,57.181404,74.798074,99.624631,108.623642,103.842363,120.517594,25.72644,59.859358,73.711192,70.222438,106.914935,105.789052,102.601299,89.240489,102.746143,124.42622,40.551954,26.641266,72.199782,67.993523,46.958509,66.338059,66.8851,106.348717,92.041336,114.989044,70.103218,88.765023,104.483304,124.238927,97.55538,122.936185,106.191965,122.808184,108.996533,146.457687,27.646642,31.935018,33.711619,63.187458,81.239388,89.761382,90.604821,108.029306,101.982464,106.240928,1,2,1,2,2,2
70.434553,43.588037,73.74613,76.359429,88.074416,53.929428,67.068734,59.84107,92.881308,76.879761,36.685896,58.247289,39.746453,51.478892,58.693715,74.389542,97.910714,109.181919,104.038526,118.248043,23.561298,60.531309,73.222147,67.608953,105.054922,104.2701,102.55409,87.80273,101.209312,124.914358,64.799847,53.659796,77.555521,71.140751,64.050845,107.229236,74.832398,89.273806,104.909069,112.926486,73.832013,78.493369,74.286146,43.710066,90.513262,51.484625,100.895366,70.912033,98.378269,82.130636,36.806248,66.329451,53.754477,81.251862,33.28189,47.832498,56.009149,74.088574,62.473983,88.129998,1,2,1,1,1,1
70.294256,41.935546,74.038355,75.033647,88.015446,53.027778,67.599607,60.148788,92.098696,76.474365,38.047913,60.380005,41.557935,52.140858,59.807886,73.949512,98.554751,109.560001,105.305224,120.066407,70.883855,83.505247,104.107507,118.925897,117.421194,126.904508,135.34378,131.408657,116.78844,126.385078,39.295753,27.113232,72.593287,64.684439,44.63199,64.819,67.71364,107.783408,92.986285,115.244722,68.451076,87.144604,103.130337,123.057445,97.064409,121.59856,105.97992,121.198467,107.280324,143.437873,27.808431,30.684173,35.714928,63.63291,80.861317,91.421401,89.87828,109.171911,102.464873,106.185635,1,2,2,2,2,2
69.72319,40.995466,73.432216,75.000214,87.211348,52.548743,65.304356,57.886763,91.201714,75.82125,19.743489,38.623481,60.587778,63.121831,59.430121,70.3603,64.142025,64.52713,66.155302,81.819384,24.46587,59.949825,73.315757,67.681864,106.611137,106.289383,101.722885,86.626973,102.383247,124.868729,41.313899,27.39797,71.882477,65.657977,44.136757,64.289929,68.222689,105.677153,92.259456,113.728702,68.523625,87.295887,102.553879,121.54093,96.599787,121.778266,104.296187,120.630057,106.39409,142.174883,39.409261,65.176333,53.289336,81.358089,35.35923,47.174731,57.506416,74.122526,64.964849,88.302884,1,1,1,2,2,1
70.143005,42.527419,73.4662,76.011011,89.046477,56.292766,66.987898,59.459418,92.374587,77.528864,21.529936,40.052592,62.051713,65.016551,61.924918,72.377691,65.483764,65.677087,67.697861,82.755021,70.606102,83.45441,104.657634,119.319913,117.52504,127.090922,135.905728,131.303797,117.035054,126.863045,38.471667,26.252254,71.250182,65.448732,45.737743,64.786376,66.20636,106.736019,91.979122,113.941039,69.041426,88.20893,103.90133,123.40552,99.353396,123.012466,105.24144,121.637557,108.835776,146.054327,26.547833,31.779744,34.52823,64.68539,81.589492,92.410488,91.956185,109.706463,102.038763,109.427639,1,1,2,2,2,2
67.951157,41.202414,71.494038,74.464545,86.519774,52.539831,66.431501,57.205928,91.380223,76.19623,19.663211,38.135228,60.79991,63.25221,60.002074,70.302022,63.731186,63.64381,66.284423,80.828287,72.278849,84.176878,105.138927,119.890532,118.371819,128.036545,137.117426,132.823229,119.272413,128.203009,39.314681,27.283112,68.756967,65.831799,45.220479,62.063494,67.460377,105.572069,92.18938,113.842572,69.478282,88.692534,104.509145,123.525575,98.889213,122.516316,105.449118,120.808413,109.117126,145.72947,27.704848,32.374918,34.883283,65.751295,82.973799,91.021307,92.550927,110.69781,101.043497,107.943305,1,1,2,2,2,2
69.835666,41.627461,72.96333,75.427743,86.270668,52.954517,65.782573,60.32335,92.650883,76.188434,19.33587,37.861958,60.263435,63.242666,58.795777,70.491034,63.428438,63.098565,65.21643,79.810197,23.330574,58.807794,70.323973,66.947039,105.66652,103.540283,99.440447,86.95562,102.419061,121.208303,40.335838,27.276171,73.38265,68.972903,45.70521,62.837684,68.003939,106.655038,93.302937,115.179535,68.719931,87.633885,103.781288,122.577036,97.806616,121.508866,103.380041,121.686119,106.893427,144.022096,38.947059,67.496334,55.160811,82.420904,38.443459,49.121663,57.365236,74.72607,65.230825,89.307505,1,1,1,2,2,1
69.506957,43.957466,74.022663,73.88222,86.538838,53.546828,66.736281,57.63679,93.996062,78.044978,36.335361,57.946328,38.901478,51.337782,57.502439,73.281124,96.538905,109.356432,104.695534,119.619905,70.942647,82.903288,104.876426,120.21409,117.805572,126.442937,136.64452,131.865673,117.26638,126.70942,39.360983,28.3179,72.873539,64.445767,46.095042,65.485607,67.311373,106.382148,92.53557,114.84317,70.600941,89.601455,106.076001,125.421214,101.028677,124.82179,106.360505,124.258266,111.095835,147.789844,26.29057,31.455141,34.585672,65.141555,83.382591,91.210254,92.506814,110.351959,103.438148,107.763687,1,2,2,2,2,2
69.003692,43.273933,74.462819,75.955501,87.202708,53.630311,65.474837,59.4761,93.10827,75.186319,21.768112,41.100547,62.214656,65.171025,61.441299,71.915352,65.969335,64.465604,67.664004,83.165468,70.884767,83.948137,105.045422,118.837613,117.401769,126.201262,135.92702,131.438998,117.927687,126.982561,39.454806,28.083985,72.10844,66.770647,45.319184,63.517359,68.943474,107.288472,92.355322,114.095369,67.512759,85.882935,103.874047,120.90767,98.546344,122.059133,105.366012,121.128447,107.352351,143.742513,39.863762,64.190231,52.95287,80.418481,37.492289,46.760823,57.153894,75.439161,66.019006,88.07036,1,1,2,2,2,1
69.442569,42.628841,72.500902,74.998379,86.559974,53.508746,65.643595,56.857759,93.281009,75.212554,38.298003,60.236687,40.269847,53.531508,58.996,74.712174,99.040219,107.527515,106.960182,120.943092,23.004187,59.959444,71.814651,70.475431,106.271856,105.942045,101.295299,87.551862,102.969392,123.173392,39.231645,26.819579,71.031422,65.852597,45.446349,63.989568,67.762097,105.341298,92.001169,114.662741,74.306704,78.367691,74.715911,43.407706,88.52746,52.372252,100.389075,70.068005,96.595605,81.494007,28.303185,33.382933,33.502993,65.503192,82.418844,92.178284,91.852556,109.855046,102.740251,105.726282,1,2,1,2,1,2
69.706476,42.845562,74.560592,74.998115,89.380163,53.564159,65.267066,58.091135,92.184064,77.590989,21.111366,39.455647,62.379507,65.410564,60.791164,71.921325,65.533452,65.103179,67.709835,82.600364,24.912677,62.021606,75.282489,69.69893,108.675114,106.029446,103.048558,89.82715,103.507118,123.605699,38.696459,26.348331,71.850058,66.081053,46.488338,63.002267,68.290865,106.18324,90.024172,113.343059,69.965545,87.336698,104.354875,123.666061,100.132578,122.724458,106.951443,121.860662,110.967948,145.820769,24.719801,31.041353,33.828181,63.582998,82.29195,91.002619,90.593165,111.127519,102.408892,106.784941,1,1,1,2,2,2
70.230544,41.804185,74.208598,74.166825,86.517361,53.01801,64.7113,60.137423,92.612607,75.905419,39.758227,60.680543,41.425535,54.86222,60.358953,75.244231,99.728765,108.79861,107.537377,121.471204,21.987777,57.852247,71.931171,66.130293,103.489414,103.422453,99.939754,87.887296,102.09708,121.946908,65.254263,54.811059,77.10404,71.660197,63.734132,105.803834,75.174234,88.204107,106.97899,112.361758,68.71891,85.503955,103.083566,122.511591,99.384021,123.37879,105.144452,122.105855,110.054643,144.474895,38.431268,64.790537,54.913995,79.683013,36.804914,48.596049,56.112297,72.494899,64.30611,88.412984,1,2,1,1,2,1
68.88208,40.775856,71.058262,75.39999,86.123732,51.574855,66.295192,57.61673,92.253547,73.666868,21.225901,38.671746,60.726075,64.281258,59.967674,71.665583,65.146379,63.893643,67.082038,82.058675,23.374267,59.485345,73.259967,67.599115,107.022668,105.215534,101.36533,89.362332,103.707911,123.234285,39.907599,29.623666,72.36263,67.367797,46.393313,66.355976,68.462067,108.440033,94.032849,115.761021,68.57575,85.385211,102.614947,121.176433,96.911483,121.930586,103.758577,120.897954,108.864946,143.872455,26.215944,31.175085,33.394824,63.737043,84.077179,90.312012,91.330636,108.972103,101.69178,107.239984,1,1,1,2,2,2
70.086556,41.328569,73.644,75.689594,85.860353,54.170223,64.985258,58.562839,92.697804,75.603301,39.271666,58.554508,39.159509,52.071146,60.413597,74.966299,98.481809,107.81489,104.951126,119.104108,23.96922,60.612041,72.381537,68.270272,105.780637,104.888502,101.166726,89.759384,101.537916,123.599008,39.529376,25.946793,72.707201,66.288838,48.529297,64.510805,67.084974,106.607551,91.851012,114.43045,69.816533,86.876705,104.747342,124.338238,98.673623,122.259046,105.790223,122.062789,108.420784,145.732594,26.540324,30.349876,34.999169,64.494848,83.034675,91.661786,91.198699,109.277593,100.773822,108.670046,1,2,1,2,2,2
69.153511,41.415864,74.426433,76.119703,89.64052,55.65941,64.576583,58.91706,91.686406,76.039904,40.059653,59.608046,40.385232,52.671968,60.124054,73.715493,98.899462,107.642906,104.894334,120.202325,70.821039,82.767913,104.904078,118.692457,117.265902,127.132359,135.845751,131.59771,116.829283,126.790319,37.483224,27.382907,69.486232,67.013591,45.07658,65.171718,69.219215,107.839907,92.48,113.71905,69.264584,87.235151,103.316273,121.609188,99.00848,121.161746,105.779907,121.833217,109.518676,144.229062,39.785509,65.107701,52.548606,80.566945,35.535504,49.730292,56.191466,73.090814,62.845549,89.155866,1,2,2,2,2,1
69.762582,42.515424,72.299348,77.06987,87.07816,54.693123,67.289548,60.636784,93.355438,76.569613,36.534159,60.285888,40.106653,53.391586,59.897993,73.723683,97.36881,109.674951,103.521504,122.195087,22.911316,59.212402,72.238673,66.992444,103.508243,103.854099,100.509465,86.427487,101.459596,122.87748,66.515588,53.121837,76.960465,68.650345,61.513866,105.201747,73.354393,86.586639,105.189666,110.413309,70.090648,86.548956,104.05683,122.4755,98.640894,123.683296,105.397662,121.451657,107.735063,144.606307,28.728049,32.136587,35.464428,64.091908,84.296122,92.944457,91.941542,110.706439,104.122818,110.218572,1,2,1,1,2,2
72.530399,42.257507,74.135039,77.260378,86.322979,55.924708,67.786681,59.231079,92.881751,78.960712,21.545423,40.096874,61.63999,65.03104,61.044801,71.950042,65.823143,65.106376,67.339339,82.522199,23.168656,59.775657,73.394099,68.065602,106.05187,103.268804,100.866513,88.714611,103.102815,121.623169,39.859768,29.049625,72.021169,65.125921,46.110852,65.367085,67.887005,106.36497,91.757769,115.069929,75.703526,79.106325,75.541268,44.204676,90.402811,51.954196,99.85235,69.600935,98.609214,80.110833,40.475513,64.967835,54.599605,81.782471,34.572284,48.008053,58.914245,73.620235,63.227731,90.45823,1,1,1,2,1,1
69.691381,40.832684,73.260272,74.062606,87.934481,53.153136,64.909631,59.304444,91.707635,74.948129,38.077752,59.469349,40.071998,52.194933,57.45915,73.063896,98.153741,109.886502,106.931139,120.95187,24.305112,59.624167,71.38126,68.33423,104.373396,104.575224,100.787875,89.105405,102.80937,124.072226,39.388809,26.328676,70.955346,65.928811,45.361962,64.414695,68.525572,105.29342,90.313279,115.266515,75.250988,79.539852,74.873136,46.365053,91.349939,50.842969,100.485435,72.26875,96.362999,79.210052,27.011594,30.80924,33.781118,63.971227,81.618075,90.326805,91.850693,109.967927,101.186442,105.535398,1,2,1,2,1,2
